business_id,full_address,mon_hours,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,open,categories,city,review_count,name,neighborhoods,longitude,latitude,state,stars
XZWry6opFKs-BIwfpa_RWg,"9905 S Eastern Ave
Southeast
Las Vegas, NV 89183",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,,True,"Food,Desserts,Italian,Pizza,Restaurants",Las Vegas,187,Montesano's Eateria,"Southeast,Anthem",-115.1177785,36.0095858,NV,4.0
P1ZkQdiCAvD94WJgdonzjg,"3333 S Maryland Pkwy
Eastside
Las Vegas, NV 89169",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,12:00 - 18:00,False,"Food,Desserts,Soul Food,Restaurants",Las Vegas,4,Mother's Wings & Things,Eastside,-115.13767242431601,36.128997802734396,NV,4.0
WBN51DEDxgWN2YYA7G1Ang,"3555 S Durango Dr
Spring Valley
Las Vegas, NV 89147",12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,True,"Food,Desserts,Restaurants,Ice Cream & Frozen Yogurt,Italian",Las Vegas,115,CJ's Italian Ice & Custard,Spring Valley,-115.27922379999998,36.1253118,NV,4.0
y-7MgH1zwW3vagfSLlmZUw,"3701 N Marshall Way
Scottsdale, AZ 85251",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,True,"Food,Desserts,American (New),Mediterranean,Restaurants",Scottsdale,59,Virtù,,-111.927964,33.490695,AZ,4.0
fmuj7u1gflmEjW-h0v9bwg,"1949 E Camelback Rd
Ste #160
Phoenix, AZ 85016",10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,11:00 - 17:00,True,"Food,Desserts,Delis,Sandwiches,Restaurants",Phoenix,105,Miracle Mile Delicatessen,,-112.040116,33.507557,AZ,4.0
XSHfI03HNVOuAyz9Hr8okA,"Haymarket Station
1A Haymarket Ter
West End
Edinburgh EH12 5EY",,,,,,,,True,"Food,Desserts,Coffee & Tea,Sandwiches,Restaurants",Edinburgh,9,Starbucks,West End,-3.21795657724613,55.947367343916,EDH,4.0
lMLGY_ofUhjHNcF1JL5MMA,"124 Bruntsfield Place
Edinburgh EH10 4ES",09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,True,"Food,Desserts,Coffee & Tea,Sandwiches,Restaurants",Edinburgh,5,Costa,,-3.210148,55.9350985,EDH,4.0
vunBMXxNEdCSVRnWV8P5eA,"372 Morningside Road
Morningside
Edinburgh EH10 5HS",10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,09:00 - 18:00,10:00 - 17:00,False,"Food,Tea Rooms,Restaurants,Sandwiches,Desserts",Edinburgh,11,Loopy Lorna's,Morningside,-3.20959568023682,55.9265333818096,EDH,4.0
bDSqqGGzbglvJ0HkIW5j4Q,"714 N Central Ave
Phoenix, AZ 85004",09:00 - 00:00,09:00 - 00:00,09:00 - 00:00,09:00 - 00:00,09:00 - 01:00,09:00 - 01:00,,False,"Food,Desserts,Italian,Pizza,Restaurants",Phoenix,12,Miami Cafe,,-112.0739321,33.4561612,AZ,4.0
BQjGE1Z3nk253XzIZqt8Gg,"Bellagio Resort &Casino
3600 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,True,"Food,Desserts,Cafes,Restaurants",Las Vegas,680,Jean Philippe Patisserie,The Strip,-115.17687678337099,36.111945921648996,NV,4.0
92Z2b94IO-ovEUmrkzarMQ,"5035 S Fort Apache Rd
Ste 106
Spring Valley
Las Vegas, NV 89148",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,True,"Food,Desserts,Korean,Soup,Restaurants",Las Vegas,85,Mashisoyo,Spring Valley,-115.297977975539,36.09753503807811,NV,4.0
CqbdMzc-FmF-ISeMJOZzyg,"55 S Gibson Rd
Ste 110
Henderson, NV 89012",13:00 - 18:00,13:00 - 18:00,13:00 - 18:00,13:00 - 18:00,13:00 - 18:00,09:00 - 20:00,13:00 - 17:00,True,"Bakeries,Food,Cafes,Desserts,Restaurants",Henderson,45,Lil Brown Sugar's Cupcakes Cafe,,-115.030502319336,36.029998779296896,NV,4.0
HuDJ32yH4_yYy9BfTpR8Gg,"18 W Pacific Ave
Henderson, NV 89015",07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,10:00 - 18:00,False,"Food,Desserts,Hawaiian,Restaurants",Henderson,15,808 Island Craves,,-114.95510101318399,36.0629767809983,NV,4.0
Lc-GvCBmXmf1HF2eMW4zuw,"31 Crighton Place
Leith
Edinburgh EH7 4NY",12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,True,"Food,Desserts,Coffee & Tea,Polish,Restaurants",Edinburgh,8,Yellow Bench,Leith,-3.1777855,55.9635223,EDH,4.0
XeFqy8LRjReBDzeX_pAUjw,"6593 Las Vegas Blvd S
Unit B155
Southeast
Las Vegas, NV 89119",08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 22:00,08:30 - 22:00,11:00 - 20:00,False,"Food,Desserts,American (New),Restaurants",Las Vegas,11,Fracos & Froccs,Southeast,-115.177230834961,36.068249711640796,NV,4.0
SGGZ6l345YTww09IHxtoew,"4825 E Warner Rd
Phoenix, AZ 85044",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,12:00 - 17:00,True,"Food,Soul Food,American (New),Desserts,Restaurants",Phoenix,75,Ezekiel's Restaurant,,-111.97937283664899,33.3293584260744,AZ,4.0
dKtbrGgg5fbl8MibhilP2A,"Phoenix Sky Harbor International Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,True,"Food,Desserts,Italian,Pizza,Restaurants",Phoenix,141,La Grande Orange,,-112.000563002405,33.4336861383781,AZ,4.0
9TSU0S-4Ni3cjrJFrdQLeg,"2004 Atwood Ave
Schenk - Atwood
Madison, WI 53704",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:30,10:00 - 22:30,10:00 - 18:00,True,"Food,Desserts,Coffee & Tea,Cafes,Restaurants",Madison,39,Chocolaterian Cafe,"Schenk - Atwood,Williamson - Marquette",-89.35512709999998,43.0920578,WI,4.0
NPzEHVmD1sbl2EBa4JSMSA,"16 Morningside Road
Edinburgh EH10 4DB",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,True,"Food,Ice Cream & Frozen Yogurt,Desserts,Sandwiches,Restaurants",Edinburgh,41,S Luca,,-3.2101642326305,55.933811017921,EDH,4.0
_IaAOzGPzq3JIDKuQlAzvQ,"3146 E Camelback Rd
Phoenix, AZ 85016",11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,True,"Food,Desserts,Restaurants,Burgers",Phoenix,26,Delux 2 Go,,-112.01464070000002,33.5100398,AZ,3.5
S8R5c7-plWe3NtmijYAJvg,"4247 E Indian School Rd
Phoenix, AZ 85018",08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,10:00 - 15:00,,True,"Food,Desserts,Delis,Sandwiches,Restaurants",Phoenix,62,Sacks Art of Sandwicherie,,-111.98934479999998,33.494594,AZ,3.5
2r8jGeuYvMkyP2ik_X-Bxw,"2402 East Camelback
Space #101
Phoenix, AZ 85016",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:00 - 23:00,True,"Food,Desserts,American (Traditional),American (New),Restaurants",Phoenix,144,The Cheesecake Factory,,-112.02965196619101,33.510008446765696,AZ,3.5
jfXqQTdxktGQWkELGn-7wA,"Superstition Springs Center
6613 E Southern Ave
Mesa, AZ 85206",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:00 - 22:00,True,"Food,Desserts,American (Traditional),American (New),Restaurants",Mesa,58,The Cheesecake Factory,,-111.6893014,33.3938594,AZ,3.5
T11YSYqwlRDC48V8-W1GRw,"4725 E Mayo Blvd
Phoenix, AZ 85050",11:00 - 14:00,11:00 - 14:00,11:00 - 14:00,11:00 - 14:00,11:00 - 14:00,11:00 - 14:00,11:00 - 14:00,True,"Food,Desserts,American (New),Restaurants",Phoenix,17,Café Allegro at MIM,,-111.97805259999998,33.6676061,AZ,3.5
kOh8ZHf8CkFQCwyfDvVJTA,"9069 E Indian Bend Rd
Scottsdale, AZ 85250",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 23:00,06:00 - 23:00,06:00 - 22:00,True,"Food,Desserts,American (Traditional),Restaurants",Scottsdale,55,5 & Diner,,-111.885036,33.53814000000001,AZ,3.5
g_xxHSr7uglGfd9tXfyHkA,"Palazzo Hotel
3325 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 01:00,06:00 - 01:00,06:00 - 00:00,True,"Food,Desserts,Coffee & Tea,Cafes,Restaurants",Las Vegas,233,Espressamente Illy,The Strip,-115.168578008434,36.1234783898913,NV,3.5
ZrYZkb2gmJiQPoosezmmtg,"Waterstones
128 Princes St
New Town
Edinburgh EH2 4AD",,,,,,,,True,"Food,Desserts,Coffee & Tea,Sandwiches,Restaurants",Edinburgh,3,Starbucks,New Town,-3.1978811,55.95186750000001,EDH,3.5
VO13q-11lh7St1gd7JPI3Q,"7014 E Camelback Rd
Ste 1023
Scottsdale, AZ 85251",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,10:00 - 22:00,False,"Food,Desserts,American (Traditional),American (New),Restaurants",Scottsdale,104,Grand Lux Cafe,,-111.9290233,33.5025088,AZ,3.5
FzeYyIca3Bw8mS4MeUUAGw,"The Cosmopolitan of Las Vegas
3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 23:00,06:00 - 23:00,06:00 - 22:00,True,"Food,Desserts,Coffee & Tea,Cafes,Restaurants",Las Vegas,105,Va Bene Caffe,The Strip,-115.174219704785,36.1095636214098,NV,3.5
ewZlgc22xN5NNQ1H7U6Y7g,"15230 N Scottsdale Rd
Scottsdale, AZ 85254",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:00 - 23:00,True,"Food,Desserts,American (Traditional),American (New),Restaurants",Scottsdale,121,The Cheesecake Factory,,-111.9257645,33.6242962,AZ,3.5
CsyODVepq3jkB-9JKpoTfw,"30 Buccleuch Street
Newington
Edinburgh EH8 9LP",08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,09:00 - 17:00,10:00 - 17:00,True,"Food,Desserts,Coffee & Tea,Sandwiches,Restaurants",Edinburgh,13,Press Coffee,Newington,-3.184687,55.94300160000001,EDH,3.5
uchuMhsItIZOtD33p4KBaQ,"3076 E Chandler Heights Rd
Ste 101
Gilbert, AZ 85298",07:30 - 20:00,07:30 - 20:00,07:30 - 20:00,07:30 - 20:00,07:30 - 21:00,07:30 - 21:00,07:30 - 14:00,True,"Food,Desserts,American (Traditional),Restaurants",Gilbert,40,Apple Dumpling Cafe,,-111.72264540000002,33.2349399,AZ,3.5
6t9AhPny9pkVgkxoP7LqYQ,"4355 W Spring Mountain Rd
Ste 101A
Chinatown
Las Vegas, NV 89102",11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,False,"Food,Desserts,Bubble Tea,Japanese,Restaurants",Las Vegas,10,Pretty Girls Maid Cafe,Chinatown,-115.1983146,36.1263392,NV,3.5
lIlaoptZjY7DD4pO0Mk8ow,"750 S Rampart Blvd
Bldg 17
Westside
Las Vegas, NV 89145",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:00 - 23:00,True,"Food,Desserts,American (Traditional),American (New),Restaurants",Las Vegas,217,The Cheesecake Factory,Westside,-115.289206990206,36.1646282752603,NV,3.5
EO_LRZc_g0KIR-uRC2ecnQ,"2531 Monroe St
Dudgeon-Monroe
Madison, WI 53711",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:30,11:00 - 22:30,11:00 - 22:00,True,"Food,Desserts,Restaurants,Ice Cream & Frozen Yogurt,Burgers",Madison,42,Michael's Frozen Custard,Dudgeon-Monroe,-89.427763,43.057669,WI,3.5
ttLtsY1S2Angj6hvEdzwDQ,"5455 E High St
Ste 101
Phoenix, AZ 85054",16:00 - 02:00,16:00 - 02:00,16:00 - 02:00,16:00 - 02:00,16:00 - 02:00,16:00 - 02:00,16:00 - 02:00,True,"Bars,Food,Desserts,Nightlife,Lounges,American (New),Restaurants",Phoenix,139,Blue Martini Lounge,,-111.96337520218599,33.6753261877659,AZ,3.5
PLLM4iCYy_OrT-53IZ88Qw,"4929 W Chandler Blvd
Chandler, AZ 85226",11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,17:00 - 21:30,11:00 - 14:30,False,"Food,Desserts,Vegetarian,Indian,Restaurants",Chandler,53,Cafe Krishna,,-111.92706499999998,33.304860999999995,AZ,3.5
78IaYCf9ktUep4UhhjXbTg,"3111 W Chandler Blvd
Suite 2100
Chandler, AZ 85226",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:00 - 22:00,True,"Food,Desserts,American (Traditional),American (New),Restaurants",Chandler,137,The Cheesecake Factory,,-111.897967,33.3022462,AZ,3.5
WGNzivxscW54VZ2BfeLmmg,"3355 Las Vegas Blvd. South Suite 1159
3355 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,True,"Food,Desserts,Breakfast & Brunch,Cafes,Restaurants",Las Vegas,80,Canyon Ranch SpaClub Las Vegas,The Strip,-115.1696112,36.12145170000001,NV,3.5
WZHIYPqGPaPQW97GNrkqjQ,"1000 S Rampart Blvd
Westside
Las Vegas, NV 89145",,,,,,,,True,"Food,Desserts,Delis,Sandwiches,Restaurants",Las Vegas,71,Jason's Deli,Westside,-115.2910671,36.1607478,NV,3.5
6SKnbcGt0M0r1XWk1pbzsA,"1725 E Warm Springs Rd
Ste 18
Southeast
Las Vegas, NV 89119",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 00:00,10:00 - 00:00,10:00 - 22:00,True,"Food,Desserts,Seafood,Pizza,Restaurants",Las Vegas,11,Cafe Modena,Southeast,-115.128906,36.057248,NV,3.5
ADJIoHN3uLx-JalYl3r3Dw,"16134 North 83rd Avenue
Peoria, AZ 85382",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:00 - 22:00,True,"Food,Desserts,American (Traditional),American (New),Restaurants",Peoria,94,The Cheesecake Factory,,-112.236293,33.633305,AZ,3.5
