business_id,full_address,mon_hours,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,open,categories,city,review_count,name,neighborhoods,longitude,latitude,state,stars
p7m9uYWxKSFCF-qC7hPxPQ,"751 E Bell Rd
Phoenix, AZ 85022",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,12:00 - 21:30,True,"Korean,Japanese,Restaurants",Phoenix,53,J.K. Sushi,,-112.0645843,33.6402004,AZ,3.5
agLIxM7QfuJmfTNf6ktaOg,"170 University Avenue W
Waterloo, ON N2L 3E9",,,,,,,,True,"Korean,Restaurants",Waterloo,7,Seoul Soul,,-80.538629,43.472371,ON,3.0
JxyHe2llgblxn5JvA5BsMg,"55 Northfield Drive E
Waterloo, ON N2K 3T6",11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,12:00 - 15:00,,True,"Korean,Sushi Bars,Japanese,Restaurants",Waterloo,11,Yummyaki Japanese Restaurant,,-80.5276372050324,43.5026116045707,ON,3.5
U8VA-RW6LYOhxR-Ygi6eDw,"7019 N Litchfield Rd
Glendale, AZ 85307",,,,,,,,True,"Korean,Sushi Bars,Japanese,Restaurants",Glendale,45,Takamatsu's,,-112.3576963,33.5376858,AZ,4.0
6bjKi4wtIJWD24bFtPV4Ow,"10040 N 43rd Ave
Ste 1-K
Glendale, AZ 85302",,,,,,,,False,"Korean,Restaurants",Glendale,11,Ewha Korean BBQ,,-112.152357,33.578533,AZ,3.0
Mog8cxUbSs5DJ-4nGczi_Q,"1381 N Alma School Rd
Chandler, AZ 85224",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 02:00,12:00 - 02:00,,True,"Korean,Chinese,Restaurants",Chandler,31,Sun Chinese Dining,,-111.858116,33.327278,AZ,3.5
i_H_yKtISROjQ4eruSwyPw,"580 S  College Ave
Ste 103
Tempe, AZ 85281",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,,True,"Korean,Hawaiian,Restaurants",Tempe,85,Paradise Hawaiian BBQ,,-111.9351556,33.4247212,AZ,3.5
Ttr7zkCUwGY0FxlRAEHopQ,"5300 Spring Mountain Rd
Chinatown
Las Vegas, NV 89146",,,,,,,,False,"Korean,Restaurants",Las Vegas,4,Won Mi,Chinatown,-115.213867,36.126501,NV,4.0
45dBeYgn3Wlqnc4W0HxDPA,"4711 Spring Mountain Rd
Chinatown
Las Vegas, NV 89102",11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,False,"Korean,Buffets,Barbeque,Restaurants",Las Vegas,103,Woo Che,Chinatown,-115.2054322,36.1261038,NV,3.5
wK2RM163ByHaGixGn_UzuA,"7575 W Cactus Rd
Peoria, AZ 85381",,,,,,,,True,"Korean,Vietnamese,Sushi Bars,Restaurants",Peoria,12,Our House,,-112.222145,33.594892,AZ,3.0
d7lu4pULWjS02FR-bQJLqQ,"6112 W Flamingo Rd
Las Vegas, NV 89103",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 16:30,True,"Korean,Asian Fusion,Sushi Bars,Restaurants",Las Vegas,19,Sandai Sushi,,-115.2252203,36.1146152,NV,2.5
eL7RUC_jGRLBkmkvFqkAlQ,"9 E Southern Ave
Tempe, AZ 85282",,,,,,,,False,"Food,Korean,Grocery,Restaurants",Tempe,28,Paldo Market,,-111.9376982,33.3928601,AZ,4.0
FDWo5X_XoBVCaro22r2sUw,"13B Dundas St
New Town
Edinburgh EH3 6OG",17:30 - 22:30,12:00 - 15:00,12:00 - 15:00,12:00 - 15:00,12:00 - 15:00,12:00 - 22:30,,True,"Food,Korean,Restaurants",Edinburgh,22,Shilla,New Town,-3.1984603,55.9565065,EDH,3.5
vPnwX30Gn0oa4dVBL0W4Ww,"4480 Spring Mountain Rd
Chinatown
Las Vegas, NV 89102",11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,11:00 - 03:00,True,"Korean,Buffets,Barbeque,Restaurants",Las Vegas,380,Sura BBQ Buffet,Chinatown,-115.201181,36.126728,NV,3.5
DUDX6e_9RPEdyvyJ88w4sA,"8310 S Rainbow Blvd
Ste 100
Southwest
Las Vegas, NV 89139",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,11:00 - 23:00,False,"Korean,Sushi Bars,Japanese,Restaurants",Las Vegas,58,Nagoya Japanese Restaurant & Korean BBQ,Southwest,-115.242713,36.036676,NV,3.0
mzQp4bnowm0ELC7aJOqpLQ,"3535 Las Vegas Blvd
The Strip
Las Vegas, NV 89109",,,,,,,,True,"Korean,Japanese,Chinese,Restaurants",Las Vegas,106,Ginseng 3,The Strip,-115.172532,36.118221,NV,3.0
xiA7_Y02ygsd2TmhEJXsqQ,"1414 N Scottsdale Rd
Scottsdale, AZ 85257",,,,,,,,True,"Korean,Restaurants",Scottsdale,40,Red Kimchi Korean Restaurant,,-111.9275459,33.4643735,AZ,3.0
grpKIY7PepztAJ4w_RLVNw,"5030 Spring Mountain Rd
Chinatown
Spring Valley, NV 89103",,,,,,,,False,"Korean,Restaurants",Spring Valley,15,Seoul Oak,Chinatown,-115.2096939,36.1270306,NV,3.0
mMbEPzRrRTKhSVb-rOgdUw,"3429 S Jones Blvd
Chinatown
Las Vegas, NV 89107",,,,,,,,False,"Korean,Restaurants",Las Vegas,19,E-Jo Korean Restaurant,Chinatown,-115.225189,36.1266465,NV,3.5
sjO66SM-zICJr5VyumMuqA,"4362 W. Olive Ave
Glendale, AZ 85302",11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 23:00,True,"Korean,Chinese,Restaurants",Glendale,96,Cafe Ga Hyang,,-112.153775578187,33.5682276745584,AZ,4.0
WjYJlmKwdYsNEcrJ6D0C_A,"1901 Cayuga St
Ste 110
Middleton, WI 53562",17:00 - 20:30,17:00 - 20:30,17:00 - 20:30,17:00 - 20:30,17:00 - 20:30,17:00 - 21:00,17:00 - 20:30,True,"Korean,Asian Fusion,Restaurants",Middleton,59,K Peppers,,-89.513737,43.096359,WI,3.5
MxTa2R2tSXFRt6UPwmeTdg,"1324 S Rural Rd
Tempe, AZ 85281",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:30,11:00 - 22:30,11:00 - 22:00,False,"Korean,Japanese,Barbeque,Restaurants",Tempe,3,Ichiban Korean BBQ & Sushi,,-111.9262937,33.4143548,AZ,2.5
qnKX52X6N9tp5qcK3QankA,"30 W Galveston St
Chandler, AZ 85225",,,,,,,,False,"Dry Cleaning & Laundry,Food,Local Services,Convenience Stores,Korean,Restaurants",Chandler,3,Uno Stop,,-111.8425,33.313742,AZ,4.5
mfHEqL7Lxkzl7BFy9mCGBA,"953 E Sahara Ave
Ste E-28
Eastside
Las Vegas, NV 89104",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,True,"Korean,Restaurants",Las Vegas,16,Ma Dang,Eastside,-115.1423943,36.1421289,NV,4.0
EgJaDh6PUnkQanbG7zjbLw,"4711 Spring Mountain Rd
Chinatown
Las Vegas, NV 89102",,,,,,,,False,"Korean,Restaurants",Las Vegas,6,Woo Che Asian Grill,Chinatown,-115.2053944,36.1261436,NV,3.0
G6mZKMiDqHDgH92IOg9QhQ,"7775 S Rainbow Blvd
Ste 105
Southwest
Las Vegas, NV 89139",11:30 - 03:00,11:30 - 03:00,11:30 - 03:00,11:30 - 03:00,11:30 - 04:00,11:30 - 04:00,12:00 - 02:00,True,"Korean,Barbeque,Restaurants",Las Vegas,375,Soyo Korean Barstaurant,Southwest,-115.24373888969399,36.0471471940935,NV,4.0
PN9w-QGQtSwCmf4jcrme_g,"4550 S Maryland Pkwy
Ste 9
University
Las Vegas, NV 89119",10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,11:00 - 19:00,,True,"Korean,Japanese,Restaurants",Las Vegas,43,Teriyaki Time,University,-115.1370841,36.1066864,NV,3.5
8-4Qz-_g4kT-Eg1AekhXbA,"Summerlin
Las Vegas, NV 89128",11:00 - 20:00,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,,False,"Korean,Mexican,Food Stands,Restaurants",Las Vegas,68,Hanshiktaco,Summerlin,-115.2659777,36.1988542,NV,3.5
H_SuH7uLiYahDMbNBB9kog,"633 N Decatur Blvd
Ste H
Las Vegas, NV 89107",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 16:00,True,"Korean,Asian Fusion,Mexican,Restaurants",Las Vegas,837,KoMex Fusion,,-115.206417,36.179939,NV,4.5
7UZQ6qGX8lP7a3jokfYVjQ,"721 N Arizona Ave
Gilbert, AZ 85233",,,,,,,,False,"Korean,Japanese,Restaurants",Gilbert,10,QQ Grill,,-111.841114,33.363016,AZ,3.0
bdqt0fNaaAcA70hYsIGNDw,"6850 Spring Mountain Rd
Chinatown
Spring Valley, NV 89146",,,,,,,,True,"Korean,Restaurants",Spring Valley,6,Noodle Village,Chinatown,-115.241454,36.126697,NV,3.5
bWH38_hb6EffnfjiIB7-GQ,"5300 Spring Mountain Rd
Ste 101
Chinatown
Las Vegas, NV 89146",,,,,,,,False,"Korean,Restaurants",Las Vegas,3,2010 Fusion Restaurant,Chinatown,-115.213867,36.126501,NV,4.0
nKrK1aK2uWtL57Q3ShH6Hg,"16459 N Scottsdale Rd
Ste 119
Scottsdale, AZ 85254",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,12:00 - 21:00,12:00 - 21:00,True,"Korean,Sushi Bars,Restaurants",Scottsdale,111,Yume Sushi Grill,,-111.925367,33.636364,AZ,4.0
8X_9ue_Hnpr1lYa90EG3bw,"Greenland Market
6850 Spring Mountain Rd
Westside
Las Vegas, NV 89146",,,,,,,,True,"Korean,Restaurants",Las Vegas,20,Island Style Restaurant,Westside,-115.2125772,36.1548687,NV,3.0
kvQ2riK7acx0HGNKRsbang,"10040N 43rd Ave
Ste 1 K
Glendale, AZ 85302",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,False,"Korean,Restaurants",Glendale,24,Seoul Korean Grill,,-112.1517773,33.5787342,AZ,3.0
rad3s5u3uNco7mZXQ-arOg,"700 E Sahara Ave
Ste D
Downtown
Las Vegas, NV 89104",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,True,"Korean,Restaurants",Las Vegas,78,E-Jo Korean Restaurant,Downtown,-115.1457004,36.1443182,NV,4.5
SM3EGMqG1MN1kYVGIXLx4Q,"933 E University Dr
Ste 106
Tempe, AZ 85281",11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,11:00 - 22:00,False,"Korean,Fast Food,Restaurants",Tempe,20,The Flame Broiler,,-111.9247139,33.4213508,AZ,4.0
fLxMEtOihwvVmhmQrvT7BA,"5 Buccleuch Street
Newington
Edinburgh EH8 9JN",17:30 - 21:00,12:00 - 15:00,17:30 - 21:00,12:00 - 15:00,17:30 - 21:00,12:00 - 15:00,,True,"Korean,Restaurants",Edinburgh,28,Kim's Mini Meals,Newington,-3.1843653808582,55.943443102806,EDH,4.5
ADTZPVMIYJN0jAvvHxcBMw,"2291 S Fort Apache Rd
Ste 102
Westside
Las Vegas, NV 89117",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:30 - 17:00,True,"Korean,Hot Dogs,Restaurants",Las Vegas,379,Buldogis Gourmet Hot Dogs,Westside,-115.2982993,36.1470835,NV,4.5
OmJ283Un9mAbr_gc7v4N4A,"705 S Forest Rd
Tempe, AZ 85281",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,,True,"Korean,Japanese,Restaurants",Tempe,36,Grilled Ave Teriyaki House,,-111.936439,33.422788,AZ,3.5
Qs_rxSL6BfBFzAr30VLeuw,"6820 Spring Mountain Rd
Ste 110
Chinatown
Las Vegas, NV 89146",09:00 - 09:00,09:00 - 09:00,09:00 - 09:00,09:00 - 09:00,09:00 - 09:00,09:00 - 09:00,09:00 - 09:00,False,"Korean,Restaurants",Las Vegas,97,Woonam Jung,Chinatown,-115.240993239407,36.1267664216023,NV,3.5
WbgDscs1H4kXOZdoDs2aow,"445 W Craig Rd
Ste 110
North Las Vegas, NV 89032",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,True,"Korean,Restaurants",North Las Vegas,72,Jun's Korean Restaurant,,-115.1468916,36.2389527,NV,4.0
