business_id,full_address,mon_hours,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,open,categories,city,review_count,name,neighborhoods,longitude,latitude,state,stars
2dUrYkzgoIuFC8hu1DTknw,"7 Nicolson Square
Newington
Edinburgh EH8 9BH",12:00 - 00:00,12:00 - 00:00,12:00 - 00:00,12:00 - 00:00,12:00 - 02:00,12:00 - 02:00,12:00 - 00:00,True,"Indian,Fast Food,Restaurants",Edinburgh,48,Kebab Mahal,Newington,-3.1859746,55.9461421,EDH,4.5
fim25PCT0vPQJ5CV2Z4uLQ,"45 Raeburn Place
Stockbridge
Edinburgh EH4 1HX",,,,,,,,True,"Indian,Fast Food,Pakistani,Restaurants",Edinburgh,5,Shanaz Takeaway,Stockbridge,-3.2122622000000005,55.9589233,EDH,4.5
9p_tVu1JDb8Z290RNd0AkA,"209-213 High Street
Old Town
Edinburgh EH1 1PZ",14:00 - 23:30,14:00 - 23:30,14:00 - 23:30,14:00 - 23:30,14:00 - 23:30,14:00 - 23:30,14:00 - 23:30,True,"Indian,Restaurants",Edinburgh,3,Real Rajput Indian Cuisine,"Old Town,Royal Mile",-3.188739,55.9502659,EDH,4.5
ureGF96EaoIKmE8SmEpVQA,"4022 S Maryland Pkwy
Eastside
Las Vegas, NV 89119",17:00 - 22:30,11:00 - 15:00,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,11:00 - 15:00,17:00 - 22:30,True,"Indian,Buffets,Restaurants",Las Vegas,92,Delhi Indian Cuisine,Eastside,-115.1377423,36.1152062,NV,4.5
-uivNvzL-l33iht2QtPFzg,"44-45 St Patrick Square
Newington
Edinburgh EH8 9ET",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,12:00 - 14:30,12:00 - 14:30,True,"Indian,African,Restaurants",Edinburgh,10,Bindi,Newington,-3.1842085,55.9434369,MLN,4.5
8jkfKZJDONEieRXgvEcfag,"Unit 105-190
Lothian Road
Old Town
Edinburgh EH3 9AN",,,,,,,,True,"Indian,Restaurants",Edinburgh,8,Kama Sutra,"Old Town,West End",-3.2056427000000003,55.94617389999999,EDH,4.5
U569xa6_Z6GlQaET_Z2rXQ,"8 West Maitland Street
West End
Edinburgh EH12 5DS",12:00 - 14:00,12:00 - 14:00,12:00 - 14:00,12:00 - 14:00,17:00 - 23:30,12:00 - 14:00,17:00 - 23:00,True,"Indian,Himalayan/Nepalese,Restaurants",Edinburgh,10,The Khukuri,West End,-3.2158895,55.946597,EDH,4.5
56_uqCzMcaBu1WxgoS8Xuw,"190 Causewayside
Newington
Edinburgh EH9 1PN",12:00 - 14:00,17:30 - 23:30,17:30 - 23:30,12:00 - 14:00,17:30 - 23:30,17:30 - 23:30,12:00 - 14:00,True,"Pakistani,Indian,Restaurants",Edinburgh,9,Pataka Restaurant,Newington,-3.1798526000000003,55.9355591,EDH,4.5
AZJGud8N--ScMMCcasROcQ,"25/27 Cockburn Street
Old Town
Edinburgh EH1 1BP",14:00 - 23:30,14:00 - 23:00,14:00 - 23:00,14:00 - 23:00,12:00 - 23:00,12:00 - 23:00,14:00 - 23:00,True,"Indian,Himalayan/Nepalese,Restaurants",Edinburgh,11,Gurkha Cafe & Restaurant,"Old Town,Royal Mile",-3.190389,55.9504218,EDH,4.5
2jxWAJrqC0kfuhp3PXRFUw,"3A1 Dundas Street
New Town
Edinburgh EH3 6QG",17:00 - 23:00,12:00 - 14:30,12:00 - 14:30,12:00 - 14:30,12:00 - 14:30,12:00 - 14:30,17:00 - 23:00,True,"Indian,Restaurants",Edinburgh,11,The Spice Pavilion,New Town,-3.1987516,55.9564765,EDH,4.5
MITa9f_DF6F_dVr1Dyk6Qw,"63 Clerk Street
Newington
Edinburgh EH8 9JQ",12:00 - 23:30,12:00 - 23:30,12:00 - 23:30,12:00 - 23:30,12:00 - 00:00,12:00 - 00:00,12:00 - 23:30,False,"Pakistani,Indian,Restaurants",Edinburgh,7,Indian Mela,Newington,-3.1818791,55.9417791,EDH,4.5
jLh7OZM7zF6gX6gMA7Hsng,"99 Comiston Road
Morningside
Edinburgh EH10 6AG",17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,True,"Indian,Fast Food,Restaurants",Edinburgh,3,Hill Station,Morningside,-3.2108496,55.92244590000001,EDH,4.5
4KN-PSLwo_oLw2WZlumwHw,"67 Nicolson Street
Newington
Edinburgh EH8 9BZ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,True,"Food,Desserts,Coffee & Tea,Indian,Restaurants",Edinburgh,28,10-to-10 In Delhi,Newington,-3.1847414,55.945489,EDH,4.5
GVl-DIU03a_rMCpgcm3J3w,"7 Dock Place
Leith
Leith
Edinburgh EH6 6LU",,17:30 - 22:00,12:00 - 14:30,12:00 - 14:30,17:30 - 22:00,12:00 - 14:30,17:30 - 22:00,True,"Bars,Indian,Cocktail Bars,Nightlife,Restaurants",Edinburgh,8,Mithas,Leith,-3.171883,55.9767534,EDH,4.5
ZvFi_R1rg260tgRKSU_6yw,"27 Roseburn Terrace
Haymarket
Edinburgh EH12 5NG",,,,,,,,True,"Indian,Restaurants",Edinburgh,6,Delta Indian Takeway,Haymarket,-3.2344601,55.9455474,EDH,4.5
fI9ndlXG0DWvlvP4_YfC9A,"11-12 Seafield Road East
Edinburgh EH15 1EB",,,,,,,,True,"Indian,Restaurants",Edinburgh,6,The Prince Balti House,,-3.1228555,55.9580319,EDH,4.5
7Db8jAZywn6hdXuTHI1IgA,"4505 W Sahara Ave
Westside
Las Vegas, NV 89102",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,True,"Food,Grocery,Indian,Vegetarian,Restaurants",Las Vegas,67,Rani's World Foods,Westside,-115.202312,36.143923,NV,4.5
ti4Y2oCwBdq-B3NrMpmk-Q,"161 Dundee St
Edinburgh EH11 1BY",17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,False,"Indian,Restaurants",Edinburgh,3,Taj Express,,-3.2196386,55.9399088,EDH,4.5
aPdDcFXPsWVxBhaXuZcDpw,"1315 S Gilbert Rd
Mesa, AZ 85204",11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,True,"Indian,Buffets,Restaurants",Mesa,271,India Oven,,-111.7880553,33.3916626,AZ,4.5
UkUmQHgXa0jnOlXh5E0DLA,"4-8 Lochrin Buildings
Edinburgh
Tollcross
Edinburgh EH3 9NB",12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,True,"Indian,Restaurants",Edinburgh,10,Imans,"Tollcross,West End",-3.2040497,55.94204820000001,EDH,4.5
SUBoLKB5m8WyunvLmpw71A,"101 Hazelglen Dr
Kitchener, ON N2M 5A2",,,,,,,,True,"Pakistani,Indian,Restaurants",Kitchener,3,Ali's Tandoori Junction,,-80.52671590000001,43.4405252,ON,4.5
eU-10rPEhyJ00un0_fd1fQ,"29 St Leonard's Street
Newington
Edinburgh EH8 9QN",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,True,"Indian,Restaurants",Edinburgh,38,Kismot,Newington,-3.1800855,55.9435056,EDH,4.5
Fe5a8ACd85KVTy5q6l47PA,"171 Bruntsfield Place
Bruntsfield
Edinburgh EH10 4DG",12:00 - 14:00,17:00 - 00:00,17:00 - 00:00,12:00 - 14:00,12:00 - 14:00,17:00 - 00:30,16:00 - 00:00,True,"Pakistani,Indian,Restaurants",Edinburgh,8,Himalaya Tandoori Restaurant,Bruntsfield,-3.2097491,55.9357596,EDH,4.0
xEg0-xrQywU5K-WQO7cy0w,"15111 N Hayden Rd
Ste 170
Scottsdale, AZ 85260",11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,12:00 - 15:00,12:00 - 15:00,True,"Indian,Buffets,Halal,Restaurants",Scottsdale,138,Indian Paradise,,-111.90417157545099,33.6222859533147,AZ,4.0
1alcD9lDjwxDIcGaUh9oCw,"2623 Monroe St
Dudgeon-Monroe
Madison, WI 53711",,17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,True,"Indian,Restaurants",Madison,29,Taste of India,Dudgeon-Monroe,-89.428248,43.0572208,WI,4.0
APgL23vh7f7H_wAGTl57xQ,"4980 W Ray Rd
Ste 10
Chandler, AZ 85226",17:00 - 21:30,11:00 - 21:30,17:00 - 21:30,11:00 - 15:00,17:00 - 21:30,11:00 - 22:00,11:00 - 21:30,True,"Vegetarian,Indian,Restaurants",Chandler,96,Woodlands Vegetarian South Indian Kitchen,,-111.9274727,33.321378,AZ,4.0
8MKeIqMlo6gTqBqXC0sj3A,"1872 E Apache Blvd
Tempe, AZ 85281",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,12:00 - 21:00,12:00 - 21:00,True,"Gluten-Free,Indian,Vegan,Restaurants",Tempe,266,The Dhaba,,-111.905131,33.414938,AZ,4.0
FfCUl9Bqt3QrL0xtkPDQXg,"50 E Fountainbridge
Old Town
Edinburgh EH3 9BH",12:00 - 14:00,12:00 - 14:00,12:00 - 14:00,12:00 - 14:00,17:00 - 23:00,12:00 - 14:00,17:00 - 23:00,True,"Pakistani,Indian,Restaurants",Edinburgh,19,Love India,Old Town,-3.2047122000000003,55.9450317,EDH,4.0
lhRUPA28pRIN1MnllN-o9g,"1636 N Scottsdale Rd
Tempe, AZ 85281",17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,11:00 - 15:00,17:00 - 22:00,17:00 - 22:00,17:00 - 21:30,True,"Vegetarian,Indian,Restaurants",Tempe,143,Udupi Indian Veg & Vegan Cuisine,,-111.92702040000002,33.4480659,AZ,4.0
CvWIo2kSYcHXUQmVDb8q7A,"53 Clerk Street
Newington
Edinburgh EH8 9JQ",15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,True,"Indian,Restaurants",Edinburgh,9,Tikka Mahal,Newington,-3.1820324,55.9419252,EDH,4.0
jqo3Ljexof9sA8PhSTwEjA,"1707 Thierer Rd
Madison, WI 53704",,,,,,,,True,"Indian,Restaurants",Madison,34,Maharaja Restaurant E Pt Plaza,,-89.3124158,43.1222472,WI,4.0
QwrWxzfGdv_bMiFrDaV4sA,"4450 N Tenaya Way
Ste 115
Northwest
Las Vegas, NV 89129",17:00 - 21:00,11:30 - 14:30,11:30 - 14:30,11:30 - 14:30,11:30 - 14:30,11:30 - 14:30,17:00 - 21:00,True,"Vegetarian,Indian,Restaurants",Las Vegas,123,Saffron Flavors of India,Northwest,-115.250134,36.24172,NV,4.0
TZhv0cOt0UHoORlG0I5JHg,"1638 N 40th St
Phoenix, AZ 85008",,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:00 - 22:00,10:00 - 22:00,11:00 - 21:00,True,"Afghan,Indian,Pakistani,Restaurants",Phoenix,11,Pak Afghan Halal Restaurant & Catering,,-111.995926,33.467014,AZ,4.0
O9_Ig-pNMR4v8KTKPzUzlQ,"1-3 York Place
New Town
Edinburgh EH2 1",17:30 - 23:30,17:30 - 23:30,17:30 - 23:30,17:30 - 23:30,17:30 - 23:30,12:00 - 14:30,17:30 - 23:30,True,"Indian,Restaurants",Edinburgh,10,9 Cellars,New Town,-3.1917018,55.95603000000001,EDH,4.0
Ew6YfU0XcFGM-S4zncZ5Dg,"1809 N Dysart Rd
Ste C106
Avondale, AZ 85392",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,True,"Indian,Buffets,Restaurants",Avondale,94,India Garden,,-112.3407907,33.4680145,AZ,4.0
8TFRCfyUd5xIs9kizNgo_Q,"909 E Elliot Rd
Tempe, AZ 85284",11:00 - 15:00,17:00 - 22:00,17:00 - 22:00,17:00 - 23:00,17:00 - 23:00,11:00 - 15:00,17:00 - 22:00,True,"Indian,Buffets,Restaurants",Tempe,65,Passage To India,,-111.9277331,33.3486761,AZ,4.0
syfCpXqRXeL4tyokKx6JJw,"707 N Highpoint Rd
Wexford
Madison, WI 53774",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,11:30 - 15:00,11:30 - 15:00,17:00 - 22:00,True,"Pakistani,Indian,Restaurants",Madison,63,Swagat India,Wexford,-89.5184935,43.075144,WI,4.0
q49bnZsYJoynnffQSV06gQ,"2048 E Baseline Rd
Mesa, AZ 85204",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,True,"Pakistani,Indian,Buffets,Restaurants",Mesa,106,Guru Palace,,-111.787222,33.381412,AZ,4.0
BSk-BrZGvtRGxy1aFzSMCA,"1 Grosvenor Street
West End
Edinburgh EH12 5ED",12:00 - 14:00,17:00 - 00:00,17:00 - 00:00,12:00 - 14:00,17:00 - 00:00,12:00 - 14:00,16:30 - 00:00,True,"Fast Food,Indian,Restaurants",Edinburgh,11,Omar Khayyam,West End,-3.2164285454405004,55.946626885702,EDH,4.0
gkWEjZIVcrUerEzed6IKpg,"730 E Flamingo Rd
Ste 10
Eastside
Las Vegas, NV 89119",11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,True,"Indian,Restaurants",Las Vegas,460,Mint Indian Bistro,"Eastside,University",-115.147404670715,36.114875472825396,NV,4.0
5dUDkaxm5FdQanoNkP86KQ,"14a Nicolson Street
Newington
Edinburgh EH8 9DH",12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,True,"Indian,Restaurants",Edinburgh,17,Suruchi Resturant,Newington,-3.1856285619134,55.94682558759301,MLN,4.0
VUH9DtK5G1zvgpkNpp58gg,"1 Leven Street
Tollcross
Edinburgh EH3 9LH",12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,True,"Indian,Restaurants",Edinburgh,25,Tuk Tuk Indian Street Food,Tollcross,-3.20356607437134,55.9419061858859,EDH,4.0
QAFFqQCht7Z3ZmYdNY18og,"25 Union Place
New Town
Edinburgh EH1 3NQ",17:00 - 00:00,17:00 - 00:00,17:00 - 00:00,17:00 - 00:00,17:00 - 00:00,17:00 - 00:00,17:00 - 00:00,True,"Pakistani,Indian,Restaurants",Edinburgh,11,Shezan Indian Cuisine,New Town,-3.185944,55.9573195,EDH,4.0
mMLEfpxUH3jXCWVvprJP8w,"2-3 St Patrick Square
Newington
Edinburgh EH8 9EZ",17:30 - 22:30,17:30 - 22:30,17:30 - 22:30,17:30 - 22:30,17:30 - 22:30,17:30 - 22:30,18:00 - 22:30,True,"Pakistani,Vegetarian,Indian,Restaurants",Edinburgh,26,Kalpna Restaurant,Newington,-3.1829209,55.94327729999999,EDH,4.0
cCXs7tsGzs0zy_DsnrC43Q,"15 North ST Andrew Street
New Town
Edinburgh EH2 1HJ",12:00 - 14:00,17:30 - 23:30,17:30 - 23:30,12:00 - 14:00,17:30 - 23:30,17:30 - 23:30,12:00 - 14:00,True,"Pakistani,Indian,Restaurants",Edinburgh,8,Zest,New Town,-3.1924425,55.95561239999999,EDH,4.0
eal7Vfv39cAUVIyiJJ--Jw,"11 South College Street
Newington
Edinburgh EH8 9AA",14:00 - 22:30,17:30 - 22:30,14:00 - 22:30,14:00 - 22:30,14:00 - 22:30,14:00 - 22:30,14:00 - 22:30,True,"Pakistani,Indian,Restaurants",Edinburgh,5,New Saffrani,"Newington,Old Town",-3.1869187,55.94698879999999,EDH,4.0
4BcXBxadXP8UHUb2CBt2jA,"4030 E Bell Rd
Ste 101
Phoenix, AZ 85032",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,True,"Bakeries,Food,Indian,Restaurants",Phoenix,10,Pastries N Chaat,,-111.9947311,33.6417888,AZ,4.0
d_8bMNQd0mesbEUeq1U2kQ,"4025 E Chandler Blvd
Ste 14
Phoenix, AZ 85048",11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,True,"Pakistani,Indian,Buffets,Restaurants",Phoenix,79,Star of India,,-111.9945819,33.304666999999995,AZ,4.0
2valrZLZWYz62Vd2vgLF_w,"5 Hamilton Place
Stockbridge
Edinburgh EH3 5BA",17:30 - 23:30,17:30 - 23:30,17:30 - 23:30,17:30 - 23:30,17:30 - 23:30,12:00 - 14:30,12:00 - 14:30,True,"Pakistani,Fast Food,Indian,Restaurants",Edinburgh,13,Lancers Brasserie,Stockbridge,-3.2081841,55.9584204,EDH,4.0
LM71VvmoAWDD5z8h7XoVig,"4604 W Sahara Ave
Ste 6
Westside
Las Vegas, NV 89102",11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 22:00,12:00 - 22:00,,False,"Vegetarian,Indian,Vegan,Restaurants",Las Vegas,146,Samosa Factory,Westside,-115.20472,36.145118,NV,4.0
sywKS0egWKmb9vJr9a_zUA,"1256 S Park St
Bay Creek
Madison, WI 53715",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,11:30 - 15:00,11:30 - 15:00,17:00 - 22:00,True,"Indian,Restaurants",Madison,38,Taj Indian Restaurant,Bay Creek,-89.39593190000002,43.0532271,WI,4.0
cd5bMHS4w56rLfjcLGTobg,"6713 Odana Rd
Madison, WI 53719",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,11:30 - 15:00,11:30 - 15:00,17:00 - 22:00,True,"Indian,Restaurants",Madison,103,Maharaja Restaurant,,-89.4976609,43.056081,WI,4.0
oxsCvEkQNNIbOPDt_QK_0A,"7373 E Scottsdale Mall
Ste 1
Scottsdale, AZ 85251",11:00 - 14:30,17:00 - 22:00,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,True,"Pakistani,Indian,Restaurants",Scottsdale,77,Jewel of the Crown,,-111.92409170000002,33.4922033,AZ,4.0
4FmFTk3qmd5inT-ZGFYwgw,"6746 E Cave Creek Rd
Cave Creek, AZ 85331",,,,,,,,True,"Indian,Mexican,Restaurants",Cave Creek,20,Indian Village,,-111.934503,33.832384000000005,AZ,4.0
jh7S78tc9oXCDjAjP_OrLw,"505 E Twain Ave
Eastside
Las Vegas, NV 89169",11:30 - 22:30,11:30 - 22:30,11:30 - 22:30,11:30 - 22:30,11:30 - 22:30,11:30 - 22:30,11:30 - 22:30,True,"Indian,Restaurants",Las Vegas,345,India Palace,Eastside,-115.151852,36.121237,NV,4.0
CnrUpUpal4UT0iFlFzVH6Q,"4 Albert Place
Leith
Edinburgh EH7 5HN",17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,True,"Fast Food,Indian,Restaurants",Edinburgh,5,Haq's,Leith,-3.1790118119785,55.962576240851,EDH,4.0
WziVfBzE--NxBmpXUnjwbA,"272-274 Morrison Street
West End
Edinburgh EH3 8DT",,,,,,,,True,"Pakistani,Indian,Restaurants",Edinburgh,5,Ignite Restaurant,West End,-3.2154729,55.9463749,EDH,4.0
_M-YiTh4cz4Y2OQvkcRRTQ,"29-33 Nicolson Square
Nicolson Street
Newington
Edinburgh EH8 9BX",,,,,,,,False,"Indian,Italian,Fast Food,Restaurants",Edinburgh,4,Iman's Grill,Newington,-3.1846324,55.9455566,EDH,4.0
fZvwGkzzxNqJQI-_BCFHWw,"126 - 130 Easter Road
Leith
Edinburgh EH7 5RJ",,,,,,,,True,"Indian,Restaurants",Edinburgh,6,Rivage,Leith,-3.1715619,55.9597459,EDH,4.0
ZkVsZQgPqC_I6HGB_Up0gg,"6007 Monona Dr
Monona, WI 53716",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,11:30 - 15:00,11:30 - 15:00,17:00 - 22:00,True,"Indian,Restaurants",Monona,31,Swad,,-89.32575214955669,43.0536515866568,WI,4.0
eQp6Ls4QpnUrpyRZH5Vy1A,"74-76 Morningside Road
Edinburgh EH10 4BY",17:00 - 23:30,12:00 - 14:00,17:00 - 23:30,12:00 - 14:00,17:00 - 23:30,17:00 - 23:30,17:00 - 23:30,True,"Pakistani,Indian,Restaurants",Edinburgh,12,Morningside Spice,,-3.2102158,55.9323422,EDH,4.0
k6FJNBFM45rWz7JnPIlFUQ,"34 St Mary's Street
Old Town
Edinburgh EH1 1SU",,,,,,,,True,"Indian,Restaurants",Edinburgh,5,Vinyasa,"Old Town,Royal Mile",-3.1836019,55.9503782,EDH,4.0
TkFBqMxq_LaFzpGsMmKajw,"31 Nicholson Square
Newington
Edinburgh EH8 9BX",11:30 - 23:00,11:30 - 23:00,11:30 - 23:00,11:30 - 23:00,11:30 - 23:00,11:30 - 23:00,11:30 - 23:00,True,"Food,Ethnic Food,Indian,Restaurants,Specialty Food",Edinburgh,53,The Mosque Kitchen,Newington,-3.1855762000000003,55.9458265,EDH,4.0
KZqtFAwDj83bTXxft2FMjg,"14 W Mifflin St
Ste 102
Capitol
Madison, WI 53703",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,11:30 - 15:00,11:30 - 15:00,17:00 - 22:00,False,"Indian,Restaurants",Madison,33,Flavor of India,Capitol,-89.386145,43.075319,WI,4.0
de0hIDLks3ROJQtmSJWWPw,"515 Junction Rd
Junction Ridge
Madison, WI 53717",17:00 - 22:00,11:30 - 14:30,17:00 - 22:00,17:00 - 22:00,11:30 - 14:30,17:00 - 22:00,11:30 - 14:30,True,"Indian,Restaurants",Madison,35,Minerva Indian Cuisine,Junction Ridge,-89.5244802753937,43.071432901598605,WI,4.0
m9AeGCo-UFmdtFAfJiPjOw,"1964 N Alma School Rd
Ste 1
Chandler, AZ 85224",,,,,,,,False,"Pakistani,Indian,Halal,Restaurants",Chandler,20,Indus Village,,-111.8592314,33.334150300000005,AZ,4.0
EHqChEfbeXbaDwzOACISxg,"325 W Elliot Rd
Tempe, AZ 85284",11:00 - 15:00,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,17:00 - 22:00,17:00 - 21:00,True,"Indian,Restaurants",Tempe,14,Aachi Southindian Kitchen,,-111.944757559011,33.3487509109657,AZ,4.0
TiLhjAjewNFd4j8DtcV5bQ,"1533 W Elliot Rd
Ste 101
Gilbert, AZ 85233",,11:00 - 14:30,11:00 - 14:30,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,True,"Indian,Buffets,Restaurants",Gilbert,29,Curry Garden,,-111.82234409999998,33.3492557,AZ,4.0
sOliNuSVFm8rzB8XNWSVZg,"1616 S Stapley Dr
Ste 101
Mesa, AZ 85204",11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 14:30,11:00 - 15:00,17:00 - 21:00,False,"Indian,Restaurants",Mesa,29,India's Grill,,-111.806885,33.384637,AZ,4.0
dwJKxmnu0jZ2tQDuqJ_Zsw,"953 E Sahara Ave
Eastside
Las Vegas, NV 89104",17:30 - 22:00,17:30 - 22:00,17:30 - 22:00,11:30 - 14:30,17:30 - 22:00,17:30 - 22:00,11:30 - 14:30,False,"Indian,Restaurants",Las Vegas,109,Namaste Indian Cuisine,Eastside,-115.1423943,36.1421289,NV,4.0
