business_id,full_address,mon_hours,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,open,categories,city,review_count,name,neighborhoods,longitude,latitude,state,stars
-lOSaCuBRAvX5JBifx-EMw,"455 N 3rd St
Phoenix, AZ 85004",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,11:00 - 21:00,True,"Mexican,Restaurants",Phoenix,93,Mi Amigo's Mexican Grill,,-112.0693177,33.4527955,AZ,3.0
XI-_Y2XRw03mozGx0Z90Gw,"50 N Central Ave
Phoenix, AZ 85004",,,,,,,,False,"Mexican,Restaurants",Phoenix,23,Baja Fresh Mexican Grill,,-112.0740069,33.4492227,AZ,3.5
x8WoC_7WHzXNmt6J13Nbvw,"2633 N Central Ave
Phoenix, AZ 85004",,,,,,,,False,"Mexican,Restaurants",Phoenix,4,Jordan's Mexican Food,,-112.072914,33.477594,AZ,2.0
eK6KGMKqU_4nB9RdayZD7Q,"602 E Lincoln St
Phoenix, AZ 85004",,,,,,,,True,"Mexican,Restaurants",Phoenix,22,Tee Pee Tap Room,,-112.0657857,33.4423368,AZ,2.5
hWhVP-28LYP3llaMlAJ_JA,"2310 E McDowell Rd
Phoenix, AZ 85006",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 23:00,10:00 - 23:00,08:00 - 21:00,True,"Mexican,Restaurants",Phoenix,129,Rosita's Place,,-112.032374,33.466442,AZ,4.0
apCfJVnRyaw6oVUBKujpUQ,"1205 E Van Buren St
Phoenix, AZ 85006",09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 19:00,True,"Grocery,Mexican,Food,Ethnic Food,Specialty Food,Restaurants",Phoenix,147,La Tolteca Mexican Foods,,-112.055957,33.45107,AZ,4.0
McdTNj-TUMOlfkHwQWs4rg,"2333 N 16th St
Phoenix, AZ 85006",,,,,,,,True,"Mexican,Restaurants",Phoenix,3,Tacos Mexico,,-112.0476524,33.4737197,AZ,4.5
VKxn7zmp8nOYT-ZHFZTjgA,"2019 N 16th St
Phoenix, AZ 85006",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 22:00,11:00 - 22:00,11:00 - 21:00,True,"Seafood,Fish & Chips,Mexican,Restaurants",Phoenix,14,Mariscos Ensenada,,-112.04693,33.470126,AZ,4.0
cgNIBHS2mLdbTRiodAT6EQ,"1017 N 7th St
Phoenix, AZ 85006",10:30 - 16:00,10:30 - 16:00,10:30 - 16:00,10:30 - 21:00,10:30 - 21:00,08:00 - 21:00,08:00 - 21:00,True,"Mexican,Restaurants",Phoenix,65,Tacos De Juarez,,-112.064755,33.459347,AZ,3.5
Xo9Im4LmIhQrzJcO4R3ZbA,"907 N 14th St
Phoenix, AZ 85006",09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,10:00 - 15:00,,True,"Mexican,Restaurants",Phoenix,154,Rito's Market & Mexican Take Out,,-112.0520629,33.4579361,AZ,4.5
NYBx4sdSVrN-I5Q8RfLMPg,"1901 E McDowell Rd
Phoenix, AZ 85006",,,,,,,,True,"Seafood,Mexican,Restaurants",Phoenix,33,San Carlos Bay Seafood Restaurant,,-112.0410568,33.4655483,AZ,4.0
Cp6JGY5YIRncTV_My9nf9g,"1605 E Garfield St
Phoenix, AZ 85006",10:00 - 20:30,10:00 - 20:30,10:00 - 20:30,10:00 - 20:30,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,True,"Seafood,Mexican,Restaurants",Phoenix,176,Mariscos Playa Hermosa,,-112.0472907,33.4575804,AZ,4.5
04HakCR6gEeRYNAoKxkppQ,"1602 E Mcdowell Rd
Phoenix, AZ 85006",,,,,,,,True,"Mexican,Restaurants",Phoenix,5,Hacienda Restaurant,,-112.047341,33.466038,AZ,3.0
11TvD4sCfA8GEqLDANpbSQ,"4630 E Van Buren St
Phoenix, AZ 85008",,,,,,,,True,"Mexican,Restaurants",Phoenix,12,Los Jarritos Restaurant,,-111.9810186,33.4511467,AZ,3.5
s87D-mtAuJ8BluKgYYsXGw,"2831 N 24th St
Phoenix, AZ 85008",09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,08:30 - 20:00,08:30 - 20:00,True,"Mexican,Restaurants",Phoenix,39,El Nopalito,,-112.0301811,33.4796464,AZ,4.0
rAb_wfdKKPPbcIysjYcW4A,"2801 E Van Buren St
Phoenix, AZ 85008",,,,,,,,True,"Mexican,Restaurants",Phoenix,4,Pozoleria Guerrero,,-112.021191,33.451004,AZ,4.5
5UBAWhxukaPrc_0DalT-3w,"2601 North 44th Street
Phoenix, AZ 85008",06:00 - 01:00,06:00 - 01:00,06:00 - 01:00,06:00 - 01:00,06:00 - 02:00,06:00 - 02:00,06:00 - 01:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,6,Taco Bell,,-111.986944,33.476956,AZ,3.0
jzPMl-NoB5F2fwoHX3hN8A,"4001 N Central Ave
Phoenix, AZ 85012",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 00:00,11:00 - 00:00,11:00 - 22:00,True,"Mexican,Restaurants",Phoenix,116,Macayo's Mexican Kitchen,,-112.073346,33.492722,AZ,3.0
KIbFaBrZDX7rrYJInkv5Kg,"305 E Thomas Rd
Phoenix, AZ 85012",,,,,,,,True,"Mexican,Restaurants",Phoenix,19,Del Taco,,-112.069072,33.479778,AZ,3.5
WPSM_oTPceoSnwqQWfAsdg,"3110 N Central Ave
Ste 183
Phoenix, AZ 85012",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,11:00 - 03:00,10:00 - 21:00,True,"Mexican,Restaurants",Phoenix,25,Qdoba Mexican Grill,,-112.075009830603,33.4833078592673,AZ,3.5
DeAnVirgOxQnI36V1W158A,"1516 E Thomas Rd
Phoenix, AZ 85014",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 20:00,,True,"Mexican,Restaurants",Phoenix,88,Juan's Authentic Mexican Food,,-112.0491027,33.4803943,AZ,4.0
kIvIqHvvFOc6aCutFYIvNg,"1501 E Bethany Home Rd
Phoenix, AZ 85014",07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 01:00,07:00 - 01:00,07:00 - 00:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,10,Taco Bell,,-112.049638,33.523756,AZ,2.5
XcwbN5fDlyl8qCttcdDGKA,"5032 N 7th St
Phoenix, AZ 85014",,,,,,,,True,"Mexican,Restaurants",Phoenix,13,Rolberto's,,-112.065343,33.51042,AZ,3.5
VlG9qxAc4d0em2djaU__xw,"6247 N 7th St
Phoenix, AZ 85014",,,,,,,,True,"Mexican,Restaurants",Phoenix,34,Jordan's Mexican Food,,-112.0648679,33.5290164,AZ,3.0
od49_DFUJY9louGx80My-A,"1003 E Indian School Rd
Phoenix, AZ 85014",,,,,,,,False,"Buffets,Mexican,Restaurants",Phoenix,28,Pancho's Mexican Buffet,,-112.0605131,33.4947362,AZ,2.5
0K35eGvzVRZEirNo5v_WfA,"5101 N 16th St
Phoenix, AZ 85016",11:00 - 21:00,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 22:30,11:00 - 22:30,11:00 - 21:00,True,"Mexican,Restaurants",Phoenix,74,Ajo Al's Mexican Cafe,,-112.0471421,33.5113051,AZ,3.5
OT0gFIAr_c-d3i-IQ6TZQg,"1615 E Camelback Rd
Phoenix, AZ 85016",,,,,,,,False,"Mexican,Restaurants",Phoenix,18,Baja Fresh Mexican Grill,,-112.046798,33.50876,AZ,4.0
ib-y5nsfn3unE0lLY1vfAw,"1812 E Camelback Rd
Phoenix, AZ 85016",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,08:00 - 23:00,08:00 - 22:00,True,"Mexican,Restaurants",Phoenix,133,Arriba Mexican Grill,,-112.042514,33.509702,AZ,3.5
GGhyhajTNKm5yTxtAoaxIw,"1949 E Camelback Rd
Ste 140
Phoenix, AZ 85016",,,,,,,,False,"Mexican,Restaurants",Phoenix,5,Kokopelli Mexican Grill,,-112.040116,33.507557,AZ,3.5
5kRug3bEienrpovtPRVVwg,"6335 N 16th St
Phoenix, AZ 85016",11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,11:00 - 00:00,09:00 - 00:00,09:00 - 00:00,True,"Mexican,Restaurants",Phoenix,375,Rokerij,,-112.047101,33.530335,AZ,4.0
WzhHlaEyaHE4KIFfcqC_9g,"3033 E Indian School Rd
Phoenix, AZ 85016",,,,,,,,True,"Mexican,Restaurants",Phoenix,22,Filiberto's Mexican Food Restaurant,,-112.0163656,33.4950206,AZ,3.0
o3TruOSgOwNgx08QosuWTw,"2750 E Thomas Rd
Phoenix, AZ 85016",,,,,,,,True,"Fast Food,Mexican,Restaurants",Phoenix,16,Julioberto's,,-112.0218376,33.4804658,AZ,3.5
syxUZu1GrJv0LYnV38hMug,"3414 N 24th St
Phoenix, AZ 85016",,,,,,,,False,"Mexican,Restaurants",Phoenix,6,Losbetos Mexican Food,,-112.030538,33.488164,AZ,3.5
K9fIADfO_zKFPFm75A1Hxw,"2450 E Indian School Rd
Phoenix, AZ 85016",07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 01:00,07:00 - 01:00,07:00 - 01:00,07:00 - 00:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,10,Taco Bell,,-112.028973,33.494876,AZ,2.5
oEjdNvlluW5_Ng9kewJFBg,"2650 E Camelback Rd
Phoenix, AZ 85016",,,,,,,,False,"Mexican,Restaurants",Phoenix,10,Chevys Fresh Mex Restaurant,,-112.024174,33.510026,AZ,2.5
69t2S1u7Rf6qM_c14b42xQ,"2820 E Indian School Rd
Phoenix, AZ 85016",,,,,,,,True,"Mexican,Restaurants",Phoenix,42,Manuel's Mexican Restaurant,,-112.0207982,33.4953008,AZ,3.0
JobP0ghILdh8S8l-LhHHxQ,"3955 E Thomas Rd
Phoenix, AZ 85018",,,,,,,,True,"Mexican,Restaurants",Phoenix,27,Armando's Mexican Food,,-111.9967688,33.4804266,AZ,3.0
edjCywtqffQ8__vM7POZbw,"4340 East Indian School Rd
Phoenix, AZ 85018",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 22:00,10:00 - 22:00,11:00 - 21:00,True,"Mexican,Restaurants",Phoenix,42,Rubio's Fresh Mexican Grill,,-111.988131,33.495496,AZ,4.0
hLAWdi804nVfTLF7T0rB1Q,"4011 N 32nd St
Phoenix, AZ 85018",07:00 - 01:00,07:00 - 01:00,07:00 - 01:00,07:00 - 01:00,07:00 - 03:00,07:00 - 03:00,07:00 - 01:00,True,"Mexican,Restaurants",Phoenix,20,La Salsita,,-112.01265,33.493831,AZ,4.0
K2_Hmmo5crTYWiT_1sWnfQ,"4423 E Thomas Rd
Phoenix, AZ 85018",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,True,"Mexican,Restaurants",Phoenix,64,Chipotle Mexican Grill,,-111.985984802246,33.479793548584,AZ,3.5
7UTlEVHU5v2xBLdkGghyzQ,"3222 E Indian School Rd
Phoenix, AZ 85018",,,,,,,,False,"Mexican,Restaurants",Phoenix,21,Chuy's Mesquite Broiler,,-112.0119403,33.4953259,AZ,3.5
wdEnI9WTLHiqSCH1RdJ40w,"4732 E Thomas Rd
Phoenix, AZ 85018",,,,,,,,True,"Mexican,Restaurants",Phoenix,16,Los Armandos,,-111.978627,33.480391,AZ,3.0
7SoGPn8dvce7A1aHdBOGLA,"3220 E Thomas Rd
Phoenix, AZ 85018",,,,,,,,True,"Seafood,Mexican,Restaurants",Phoenix,14,Mariscos Acapulco,,-112.011292,33.480845,AZ,4.5
TBTaMIaeDw5B79hXDZBtrA,"4102 E Thomas Rd
Phoenix, AZ 85018",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 23:00,09:00 - 23:00,09:00 - 22:00,True,"Fast Food,Mexican,Restaurants",Phoenix,14,El Pollo Loco,,-111.9926934,33.4806911,AZ,3.5
uevPN8zwJpBpnxRur1jUhw,"3734 E Thomas Rd
Phoenix, AZ 85018",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 22:00,11:00 - 22:00,11:00 - 20:30,True,"Mexican,Restaurants",Phoenix,57,Don Jose Mexican Food,,-112.0006832,33.4805451,AZ,4.0
ieYiA4L5gk7S3kZYK0l_dg,"1133 E Northern Ave
Phoenix, AZ 85020",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 00:00,10:00 - 00:00,10:00 - 23:00,True,"Mexican,Restaurants",Phoenix,97,Carlos O'Brien's,,-112.057182312012,33.5524520874023,AZ,3.0
G9LwkTSdKOyOGqd5BbuIkA,"7330 N Dreamy Draw Dr
Phoenix, AZ 85020",11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,10:00 - 02:00,10:00 - 02:00,True,"Mexican,Event Planning & Services,Venues & Event Spaces,Restaurants",Phoenix,241,Aunt Chilada's,,-112.043169,33.545329,AZ,3.0
PxUQyOAdK8c3P_WnrXuCUg,"8901 N 12th Street
Phoenix, AZ 85020",,,,,,,,True,"Mexican,Restaurants",Phoenix,16,El Rinconcito Mexican Food,,-112.0565478,33.5661398,AZ,4.0
flUKBy7WHqYdfOrwU1A2SA,"8338 N 7th St
Phoenix, AZ 85020",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 21:00,10:00 - 21:00,,True,"Mexican,Restaurants",Phoenix,89,El Bravo,,-112.0653058,33.5599538,AZ,4.0
3msnZ6oe0sslHsE1js1QUA,"430 E Bell Rd
Phoenix, AZ 85022",10:30 - 20:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,,10:30 - 21:00,False,"Mexican,Restaurants",Phoenix,10,Baja Fresh Mexican Grill,,-112.06808832906299,33.6410022872606,AZ,3.5
JqAI4UA2xXPYxvlhzG-i9A,"741 E Bell Road
Phoenix, AZ 85022",,,,,,,,True,"Mexican,Restaurants",Phoenix,11,Eribertos Mexican Food,,-112.0646931,33.6402147,AZ,3.5
4XJ8gO6cbS6PuZ9dzPsrBg,"12223 N Cave Creek Rd
Phoenix, AZ 85022",07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 01:00,07:00 - 01:00,07:00 - 00:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,3,Taco Bell,,-112.037524,33.596967,AZ,3.5
DXBPI8rR9f_IthOGPDWoIQ,"12801 N Cave Creek Rd
Phoenix, AZ 85022",,,,,,,,True,"Mexican,Restaurants",Phoenix,32,Manuel's Mexican Restaurant,,-112.036439,33.602657,AZ,4.0
gCQuajbLB3hQQbipYpEtYQ,"12235 N Cave Creek Rd
Phoenix, AZ 85022",,,,,,,,False,"Mexican,Restaurants",Phoenix,10,Chuy's Mesquite Broiler,,-112.0370744,33.5980645,AZ,3.0
ZN-RG7wkT8MLsmaTPzIW5g,"401 E Bell Rd
Ste 16
Phoenix, AZ 85022",,,,,,,,False,"Mexican,Restaurants",Phoenix,25,Sabroso Fresh Mexican Grill,,-112.0684427,33.6383625,AZ,2.5
Yb2pNCxYR32XKmpirqJqeQ,"710 E Union Hills Dr
Phoenix, AZ 85024",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,08:00 - 20:00,True,"Mexican,Restaurants",Phoenix,46,Mi Pueblo Mexican Food,,-112.064207,33.655901,AZ,4.0
l8v1GHaB4CsryK6MioZ21A,"4751 E Shea Blvd
Phoenix, AZ 85028",07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 00:00,07:00 - 01:00,07:00 - 01:00,07:00 - 00:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,8,Taco Bell,,-111.979243,33.582569,AZ,3.0
DlLduXXSwjkm7OL4Z1iH1A,"10802 N 32nd St
Phoenix, AZ 85028",07:00 - 07:00,07:00 - 07:00,07:00 - 07:00,07:00 - 07:00,07:00 - 07:00,07:00 - 07:00,07:00 - 07:00,True,"Mexican,Restaurants",Phoenix,19,Federicos Mexican Food,,-112.0134098,33.5844263,AZ,3.5
cvhsdSDaWPjLVnTThQkx8g,"5350 W Bell Rd
Glendale, AZ 85308",,,,,,,,False,"Mexican,Restaurants",Glendale,17,El Conquistador,,-112.01404809951799,33.636578134701104,AZ,3.0
ydnc0p_oPL80BBKJNZGw_Q,"3329 E Bell Rd
Phoenix, AZ 85032",,,,,,,,True,"Mexican,Restaurants",Phoenix,8,Ramiros Mexican Food,,-112.010011,33.639969,AZ,3.0
Wxt6FGF4vxsnKYksMZRoiA,"2948 E Bell Rd
Phoenix, AZ 85032",,,,,,,,True,"Mexican,Restaurants",Phoenix,22,Los Alamos Mexican Food,,-112.0190953,33.6406552,AZ,3.5
oqZPXoenkQvAKQJ2pDCo0A,"12631 N Tatum Blvd
Phoenix, AZ 85032",,,,,,,,True,"Mexican,Restaurants",Phoenix,50,Julio G's Tatum,,-111.978772,33.600769,AZ,3.0
iOITnizWLD3NlKxRtZd5AA,"4747 East Bell Rd
Phoenix, AZ 85032",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 22:00,10:00 - 22:00,11:00 - 21:00,True,"Mexican,Restaurants",Phoenix,28,Rubio's Fresh Mexican Grill,,-111.9780516,33.6400245,AZ,4.0
5MlUPatQxg4GZhkPwGIvrQ,"4717 E Bell Rd
Phoenix, AZ 85032",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,11:00 - 22:00,False,"Steakhouses,Mexican,Restaurants",Phoenix,8,3 Margaritas,,-111.979545,33.640232,AZ,2.0
4zBdx_EZFaDFJ9MvqxYNeg,"3202 E Greenway Rd
Phoenix, AZ 85032",,,,,,,,True,"Mexican,Restaurants",Phoenix,16,Gorditas El Tio,,-112.013151,33.6283281,AZ,4.0
1cGZU2gDewDfEu-bBMZEgQ,"3217 E Greenway Road
Phoenix, AZ 85032",,,,,,,,True,"Mexican,Restaurants",Phoenix,19,Los Betos Mexican Food,,-112.0122175,33.6260418,AZ,3.0
K8GqMhhVvz8pqq9F7sE-Sg,"2601 E Bell Rd
Phoenix, AZ 85032",,,,,,,,True,"Mexican,Restaurants",Phoenix,16,Sinaloa,,-112.025911,33.640094,AZ,4.0
WxpCYziMlEy8mrEa_VcB1w,"13001 N Tatum Blvd
Phoenix, AZ 85032",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,11:00 - 22:00,False,"Mexican,Restaurants",Phoenix,62,La Parrilla Suiza,,-111.977799,33.6049318,AZ,3.5
d52zg-S0o940WUCK-nNiKw,"1202 E Mohave St
Phoenix, AZ 85034",07:00 - 19:30,07:00 - 19:30,07:00 - 19:30,07:00 - 19:30,07:00 - 19:30,07:00 - 18:00,,True,"Mexican,Restaurants",Phoenix,341,Carolina's Mexican Food,,-112.0561119,33.4315119,AZ,4.0
1nq6zzJuVgwaHtXau97_Iw,"122 N 16th St
Phoenix, AZ 85034",08:00 - 21:00,08:00 - 21:00,,08:00 - 21:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,True,"Mexican,Restaurants",Phoenix,25,Asadero Norte De Sonora,,-112.0479422,33.4500573,AZ,4.5
3QtWG5sN3HJNBVKn_wHQEw,"3800 E Sky Harbor Blvd
Ste 4
Phoenix, AZ 85034",,,,,,,,True,"Mexican,Restaurants",Phoenix,15,Oaxaca Sky Harbor,,-111.998367,33.435146,AZ,3.0
-d1I0dwtCg1IIjnI3DZ38Q,"4044 S 16th St
Phoenix, AZ 85040",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,True,"Mexican,Restaurants",Phoenix,8,Susie's Mexican Cafe & Lounge,,-112.0471014,33.4088426,AZ,3.5
-b_VjHZmA7-8LVWp6z36VA,"2707 E Broadway Rd
Phoenix, AZ 85040",,,,,,,,True,"Burgers,Mexican,Restaurants",Phoenix,26,Mim's Burger & Mexican Food,,-112.0235948,33.4068343,AZ,3.5
d2AeNB4xw67E1Bzpo1Pm7Q,"416 N 7th Ave
Phoenix, AZ 85007",07:00 - 16:00,07:00 - 16:00,07:00 - 16:00,07:00 - 16:00,07:00 - 17:00,08:00 - 16:00,,True,"Bakeries,Food,Breakfast & Brunch,Mexican,Restaurants",Phoenix,36,AZTECA Bakeries & Restaurant,,-112.0827178,33.4541453,AZ,4.0
Bv3g-9R5wUevZPP0jzihqg,"5220 S Central Avenue
Phoenix, AZ 85040",,,,,,,,True,"Seafood,Mexican,Restaurants",Phoenix,20,Las Glorias Restaurant,,-112.0735262,33.3986293,AZ,4.0
_nypuc5Ke462rFWKoZ_bDw,"4118 S Central Ave
Phoenix, AZ 85040",,,,,,,,True,"Mexican,Restaurants",Phoenix,3,El Nuevo Taquito,,-112.0736122,33.4091717,AZ,5.0
Ho1cBoj4aB7U0zJ4cAWHbA,"5403 S Central Ave
Phoenix, AZ 85040",,,,,,,,True,"Mexican,Restaurants",Phoenix,5,La Sonorense Tortilla Factory,,-112.072119,33.397442,AZ,4.5
NnoEbaGnQa44CZE_A5tBTQ,"3348 E Wier Ave
Phoenix, AZ 85040",,,,,,,,True,"Mexican,Restaurants",Phoenix,3,Mama Lola's Tortillas,,-112.0086668,33.4034017,AZ,4.5
ZaS6zYn_Pb3QrGRZJfNyzA,"4252 S 48th St
Phoenix, AZ 85040",,,,,,,,True,"Mexican,Restaurants",Phoenix,14,Del Taco,,-111.97861167821,33.407691443117,AZ,2.5
ZRqpSeZEw6sy8r01TdCudQ,"4233 S 37th St
Phoenix, AZ 85040",,,,,,,,False,"Mexican,Restaurants",Phoenix,3,Salsas Y Sombreros,,-112.0019235,33.4086461,AZ,4.5
2Yn5IgbAOtc7_bT0g47bQA,"4430 South 48th Street
Phoenix, AZ 85040",06:00 - 02:00,06:00 - 02:00,06:00 - 02:00,06:00 - 02:00,06:00 - 02:00,06:00 - 02:00,06:00 - 01:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,7,Taco Bell,,-111.97758,33.406735,AZ,4.0
gw-V13MyfzFaCTbALfnn2Q,"26 E Baseline Rd
#120
Phoenix, AZ 85042",,,,,,,,True,"Mexican,Restaurants",Phoenix,26,El Mesquite Restaurant,,-112.070599,33.378801,AZ,4.0
14NSxaXBNspIVnsrMYJZVw,"7202 S Central Ave
Phoenix, AZ 85042",10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 23:00,10:30 - 23:00,10:30 - 22:30,True,"Mexican,Restaurants",Phoenix,110,Poncho's Mexican Food,,-112.0732936,33.3806458,AZ,3.5
_Nx8hwTmjR_x62Byjav0Ew,"6066 S Central Ave
Phoenix, AZ 85042",,,,,,,,True,"Mexican,Restaurants",Phoenix,8,La Olmeca Restaurant,,-112.0733807,33.3912528,AZ,3.0
gg26wjL2eTRIvmdyb7RXAQ,"7440 S 7th St
Phoenix, AZ 85042",08:00 - 00:00,08:00 - 00:00,08:00 - 00:00,08:00 - 00:00,08:00 - 01:00,08:00 - 01:00,08:00 - 00:00,True,"Fast Food,Mexican,Tex-Mex,Restaurants",Phoenix,5,Taco Bell,,-112.064795,33.378712,AZ,3.5
s_rPbgLOpWDgulVn9wd7GQ,"4623 E Elliot Rd
Phoenix, AZ 85044",,,,,,,,False,"Mexican,Restaurants",Phoenix,5,Chuy's Mesquite Broiler,,-111.983734,33.348576,AZ,2.5
