business_id,full_address,mon_hours,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,open,categories,city,review_count,name,neighborhoods,longitude,latitude,state,stars
tV97OH1LK00kUcX0Jig-sQ,"3141 S McClintock Dr
Ste 10
Tempe, AZ 85282",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 21:00,False,"Food,Ice Cream & Frozen Yogurt,Vegan,Restaurants",Tempe,53,Chill,,-111.9088938,33.39476989999999,AZ,4.5
vzgSstqNsZZcMgbkgzkZOA,"Southeast
Las Vegas, NV 89119",,,,,,,,False,"Food,Food Delivery Services,Vegan,Restaurants",Las Vegas,3,Peas & Carrots,Southeast,-115.1533426,36.0765176,NV,4.5
RFmX3dUcMs50rHy5jfpsCQ,"7366 E Shea Blvd
Ste 111
Scottsdale, AZ 85260",,,,,,,,True,"Vegetarian,Asian Fusion,Vegan,Restaurants",Scottsdale,8,Grabba Green,,-111.9222691,33.584013899999995,AZ,4.5
c2fr_SXa-X6RiDYP_kCnxQ,"707 Fremont St
Ste 2310
Downtown
Las Vegas, NV 89101",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 22:00,10:00 - 22:00,10:00 - 20:00,True,"Vegetarian,Vegan,Restaurants",Las Vegas,51,Simply Pure by Chef Stacey Dougan,Downtown,-115.13843500000002,36.167526,NV,4.5
rvJPjjWq5yEi7RNhgC1Q6w,"39 Argyle Place
Marchmont
Edinburgh EH9 1JT",,,,,,,,True,"Food,Juice Bars & Smoothies,Cafes,Vegan,Restaurants",Edinburgh,4,Meadowlark Cafe 39,Marchmont,-3.191716,55.9392658,EDH,4.5
UU6_J0qlegp2yQg1JmeKKg,"56 Cockburn Street
Old Town
Old Town
Edinburgh EH1 1PB",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,True,"Vegetarian,Fast Food,Vegan,Restaurants",Edinburgh,81,Baked Potato Shop,"Old Town,Royal Mile",-3.1885013,55.9503252,EDH,4.5
pwF_phwjD1ZHsY1xC9H7mA,"3130 E Sunset Rd
Ste A
Southeast
Las Vegas, NV 89120",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,07:00 - 21:00,07:00 - 21:00,True,"Food,Tea Rooms,Coffee & Tea,Vegan,Restaurants",Las Vegas,400,Sunrise Coffee,Southeast,-115.1067983,36.0719464,NV,4.5
QQ0VZ1ggQO1aVf_GK6kn5g,"1301 NW Grand Ave
Phoenix, AZ 85007",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 00:00,07:00 - 00:00,07:00 - 22:00,True,"Vegetarian,Diners,Vegan,Restaurants",Phoenix,112,Bragg's Factory Diner,,-112.0898341,33.4572256,AZ,4.5
0dORc6ckZw5HezR3BuSsqw,"2022 N 7th St
Phoenix, AZ 85004",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,,True,"Vegetarian,Vegan,Restaurants",Phoenix,272,Green New American Vegetarian,,-112.065474,33.47014,AZ,4.5
ZEdaJ8mcMpPiFWgDuSPqeA,"2014 N 7th St
Phoenix, AZ 85006",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,True,"Food,Bakeries,Coffee & Tea,Vegan,Restaurants",Phoenix,171,Nami,,-112.065431,33.469968,AZ,4.5
0SVfpByEWCWgdWgDr5lPNQ,"16 Charles Street W
Kitchener, ON N2G 1H2",08:00 - 19:00,08:00 - 19:00,08:00 - 19:30,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,09:00 - 19:00,True,"Food,Coffee & Tea,Cafes,Vegan,Restaurants",Kitchener,12,Cafe Pyrus,,-80.49169920000001,43.4496385,ON,4.5
OEWW22gUG_JADQ3h4ajXtg,"1348 W Roosevelt St
Phoenix, AZ 85007",10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 14:00,True,"Food,Desserts,Bakeries,Vegan,Restaurants",Phoenix,63,Treehouse Bakery,,-112.09080420434499,33.458704724907896,AZ,4.5
owUZBugX032gYls-gkSwmA,"5105 S Fort Apache
Ste 110
Spring Valley
Las Vegas, NV 89148",12:00 - 20:00,12:00 - 20:00,12:00 - 20:00,12:00 - 20:00,12:00 - 20:00,12:00 - 17:00,,True,"Live/Raw Food,Vegan,Restaurants",Las Vegas,52,Raw Food Express,Spring Valley,-115.2976559,36.0947119,NV,4.5
81yKeu6as0NI2eIpNvgCMQ,"4165 S Grand Canyon Dr
Ste 105
Spring Valley
Las Vegas, NV 89147",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 22:00,11:00 - 22:00,11:00 - 21:00,True,"Gluten-Free,Pizza,Vegan,Restaurants",Las Vegas,196,Custom Built Pizza,Spring Valley,-115.308663,36.114442,NV,4.5
u-nMW__EKMYH_PVqacYc3Q,"3515-A W Union Hills Dr
Glendale, AZ 85308",17:00 - 21:00,11:00 - 15:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,11:00 - 15:00,17:00 - 21:00,True,"Food,Vegetarian,Juice Bars & Smoothies,Vegan,Restaurants",Glendale,125,Loving Hut,,-112.1348879,33.653372600000004,AZ,4.0
r8T0cRi0nrePSO-Kscrpdg,"6140 W Chandler Blvd
Ste 2
Chandler, AZ 85226",08:00 - 14:00,08:00 - 14:00,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 14:00,False,"Food,Live/Raw Food,Juice Bars & Smoothies,Vegan,Restaurants",Chandler,105,24 Carrots Juice Bar & Cafe,,-111.9471779,33.3059385,AZ,4.0
LVUQqdy6sGRXO7UJqhC8-A,"4130 S Sandhill Rd
Ste A4
Eastside
Las Vegas, NV 89121",,,,,,,,False,"Vegetarian,Vegan,Chinese,Restaurants",Las Vegas,30,Long Life Vege Restaurant,Eastside,-115.0918871,36.1143211,NV,4.0
Jd5sLVzE_p_LfJMBmbOhSA,"503 W Thomas Rd
Phoenix, AZ 85013",10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,11:00 - 15:00,,False,"Gluten-Free,Sandwiches,Vegan,Restaurants",Phoenix,26,All Wrapped Up,,-112.0805886,33.4803159,AZ,4.0
MRUsPIVywMFDZHbfDa6YjA,"1236 Western Ave
Downtown
Las Vegas, NV 89102",09:00 - 15:00,09:00 - 15:00,09:00 - 15:00,,09:00 - 15:00,09:00 - 13:30,09:00 - 13:30,False,"Bakeries,Food,Caribbean,Vegan,Restaurants",Las Vegas,221,Pura Vida Bakery & Bystro,Downtown,-115.1597711,36.1557547,NV,4.0
lVkDZZ8sTafPlq7f1i5row,"4025 E Chandler Blvd
Ste 28
Phoenix, AZ 85048",,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,True,"Food,Coffee & Tea,Breakfast & Brunch,Vegan,Restaurants",Phoenix,257,Pomegranate Cafe,,-111.9945753,33.3044612,AZ,4.0
FFCkoA_L3cqYXtHtLyvxwA,"800 E Camelback Rd
Phoenix, AZ 85014",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 15:00,11:00 - 15:00,True,"Vegetarian,Sandwiches,Vegan,Restaurants",Phoenix,108,That's a Wrap,,-112.063826,33.5095,AZ,4.0
LM71VvmoAWDD5z8h7XoVig,"4604 W Sahara Ave
Ste 6
Westside
Las Vegas, NV 89102",11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 22:00,12:00 - 22:00,,False,"Vegetarian,Indian,Vegan,Restaurants",Las Vegas,146,Samosa Factory,Westside,-115.20472,36.145118,NV,4.0
Sd9exwQrSKcZiN3RAhcAUA,"1970 Atwood Ave
Schenk - Atwood
Madison, WI 53704",,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,09:00 - 14:00,True,"Vegetarian,Vegan,Restaurants",Madison,131,The Green Owl,"Schenk - Atwood,Williamson - Marquette",-89.35533240000002,43.0922507,WI,4.0
znmvCpcwxYk_kYCqtUFt5Q,"13802 N Scottsdale Rd
Ste 161
Scottsdale, AZ 85254",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,,True,"Vegetarian,Vegan,Restaurants",Scottsdale,175,Fresh Mint,,-111.9261,33.611903000000005,AZ,4.0
xIdyiVoX5woL8iKHYKoiWw,"4773 N 20th St
Phoenix, AZ 85016",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 17:00,True,"Vegetarian,Gluten-Free,Vegan,Restaurants",Phoenix,133,Sage Kitchen,,-112.0388616,33.5065554,AZ,4.0
5kB59vuc4yufpGNNrF3Efw,"6602 E Cave Creek Rd
Cave Creek, AZ 85331",11:00 - 16:00,11:00 - 16:00,11:00 - 16:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 16:00,True,"Live/Raw Food,Gluten-Free,Vegan,Restaurants",Cave Creek,36,Chef Sara's Raw Vegan Academy Cafe,,-111.938652,33.833628000000004,AZ,4.0
e07oS_e_9d1zLleFzUNHAg,"56-58 St Marys Street
Old Town
Newington
Edinburgh EH1 1SX",12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 01:00,11:00 - 01:00,11:00 - 22:00,True,"Vegetarian,Vegan,Restaurants",Edinburgh,84,David Bann,"Newington,Old Town",-3.1837537,55.9499797,EDH,4.0
8MKeIqMlo6gTqBqXC0sj3A,"1872 E Apache Blvd
Tempe, AZ 85281",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,12:00 - 21:00,12:00 - 21:00,True,"Gluten-Free,Indian,Vegan,Restaurants",Tempe,266,The Dhaba,,-111.905131,33.414938,AZ,4.0
8Eh-lPCEXfGP72gQTct-lw,"2910 Lake E Dr
The Lakes
Las Vegas, NV 89117",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 17:00,True,"Food,Vegetarian,Juice Bars & Smoothies,Vegan,Restaurants",Las Vegas,119,Go Raw Cafe,The Lakes,-115.2844569,36.1386,NV,4.0
KwLfgeylp9d8zY3KacREiw,"953 E Sahara Ave
Ste E-10
Eastside
Las Vegas, NV 89104",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,12:00 - 22:00,True,"Vegetarian,Thai,Vegan,Restaurants",Las Vegas,414,Komol Restaurant,Eastside,-115.142526297451,36.1425239406037,NV,4.0
-UT6IHfVW_2yzz1bf8WI5g,"110 E Roosevelt Ave
Ste C
Phoenix, AZ 85004",,,,,,,,False,"Mexican,Vegan,Restaurants",Phoenix,25,Tediberto's,,-112.0722749,33.4587814,AZ,4.0
fb9eLHJ4S--TyXsarJJo-g,"933 E University Dr
Ste 112
Tempe, AZ 85281",,,,,,,,False,"Ethiopian,Vegan,Restaurants",Tempe,103,Blue Nile Cafe,,-111.924806,33.42135,AZ,4.0
xfZhTtsYzY95B4IG0FHXSA,"1726 E Southern Ave
Ste 3
Tempe, AZ 85282",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,True,"Food,Live/Raw Food,Juice Bars & Smoothies,Vegan,Restaurants",Tempe,51,Thrive Acai Bowls & Smoothies,,-111.910848,33.393077000000005,AZ,4.0
HqX-wW-iRspulgRvE7eLiw,"2381 E Windmill Ln
Southeast
Las Vegas, NV 89123",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 17:00,True,"Food,Vegetarian,Vegan,Juice Bars & Smoothies,Live/Raw Food,Restaurants",Las Vegas,127,Go Raw Cafe,Southeast,-115.12081,36.0410492,NV,4.0
chQMtE0iF9CHr8T-ahkrKQ,"901 N 5th St
Phoenix, AZ 85004",06:00 - 06:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,True,"Food,Juice Bars & Smoothies,Cafes,Vegan,Restaurants",Phoenix,41,Aside of Heart,,-112.067231017197,33.4577555526749,AZ,4.0
VuiAFnRk_KyUflHlQhFqRA,"Centennial
Las Vegas, NV 89149",,,,,,,,True,"Bakeries,Food,Gluten-Free,Vegan,Restaurants",Las Vegas,10,A La Mode,Centennial,-115.2956118,36.2684007,NV,4.0
5vQr22h6RJm6-5zz9MLUtw,"3504 Wynn Rd
Chinatown
Las Vegas, NV 89103",,,,,,,,True,"Vegetarian,Vegan,Restaurants",Las Vegas,152,Veggie Delight,Chinatown,-115.1944708,36.1260132,NV,4.0
8C9rULVDuDRb5FlYYKTtyg,"2267 N Rampart Blvd
Summerlin
Las Vegas, NV 89134",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,True,"Thai,Vegan,Restaurants",Las Vegas,105,Thai Style Noodle House,Summerlin,-115.282141,36.201845,NV,4.0
8JcgRwcyqpQUle4HIlwG0A,"7510 S Priest Dr
Ste 104
Tempe, AZ 85283",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,12:00 - 16:00,True,"Greek,Mediterranean,Vegan,Restaurants",Tempe,26,Tzikii Pita Grill,,-111.963537591541,33.3496363574609,AZ,4.0
E8z9E0aFDYwC7KQuEU3GYA,"7027 E 5th Ave
Scottsdale, AZ 85251",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,10:00 - 21:00,10:00 - 18:00,False,"Food,Coffee & Tea,Vegan,Restaurants",Scottsdale,37,Mandala Tea Room,,-111.9300012,33.497291,AZ,4.0
mf17PmiZq4mfKWZPdJ6mRQ,"1686 N Higley Rd
Ste 105
Gilbert, AZ 85206",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,08:00 - 21:00,,True,"Food,Live/Raw Food,Juice Bars & Smoothies,Vegan,Restaurants",Gilbert,67,Thrive!,,-111.7217595,33.3817648,AZ,4.0
vpguh2_2ge9e-AEA-tu6uw,"8975 W Charleston Blvd
Ste 140
Westside
Las Vegas, NV 89117",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 22:00,11:00 - 22:00,11:00 - 21:00,True,"Restaurants,Vegan,Gluten-Free,Italian",Las Vegas,73,Mac Shack,Westside,-115.289113,36.158026,NV,4.0
-bd26a1QEEpqUZjBmtBUiQ,"849 W University Dr
Tempe, AZ 85281",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 22:00,12:00 - 22:00,12:00 - 21:00,True,"African,Ethiopian,Vegan,Restaurants",Tempe,254,Café Lalibela,,-111.95161488531001,33.421336071135,AZ,4.0
VY_tvNUCCXGXQeSvJl757Q,"2490 W Happy Valley Rd
Phoenix, AZ 85085",10:30 - 02:00,10:30 - 02:00,10:30 - 02:00,10:30 - 02:00,10:30 - 02:00,10:30 - 02:00,10:30 - 02:00,True,"Vegetarian,Pizza,Vegan,Restaurants",Phoenix,311,Mellow Mushroom,,-112.1139493,33.713457500000004,AZ,3.5
E0fZHHInMb6xscHDrPlh4Q,"2329 N 7th St
Phoenix, AZ 85073",10:00 - 14:30,10:00 - 14:30,10:00 - 14:30,10:00 - 14:30,17:30 - 20:30,10:00 - 14:30,,False,"American (Traditional),Gluten-Free,Vegan,Restaurants",Phoenix,19,The Art Of Soup,,-112.0650971,33.474237,AZ,3.5
Qd0fyF-wB_1bQwSB34ggkw,"1515 N 7th Ave
Ste 100
Phoenix, AZ 85003",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 21:00,True,"Sushi Bars,Japanese,Vegan,Restaurants",Phoenix,154,How Do You Roll?,,-112.082382,33.465771999999994,AZ,3.5
ItMihRR-t810HgctGofF3g,"Optima Camelview Complex
7147 E Highland Ave
Scottsdale, AZ 85251",09:00 - 17:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 22:00,11:00 - 22:00,11:00 - 21:00,False,"Gluten-Free,American (New),Vegan,Restaurants",Scottsdale,159,Nourish,,-111.926436424255,33.5061904385714,AZ,3.5
Shl6PtJERnowSJSC4IHbYQ,"53 W Thomas Rd
Phoenix, AZ 85013",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 23:00,10:00 - 23:00,10:00 - 22:00,True,"Gluten-Free,Pizza,Vegan,Restaurants",Phoenix,160,zpizza,,-112.076718,33.479992,AZ,3.5
udGgvy4TYdsdv13j1UzOIg,"7875 W Sahara Ave
Ste 103
Westside
Las Vegas, NV 89117",10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,,True,"Vegetarian,Vegan,Restaurants",Las Vegas,286,Red Velvet Cafe,Westside,-115.2627634,36.1432711,NV,3.5
_ODHYjCmrb3W9hIGJI1uaA,"3239 E Indian School Rd
Phoenix, AZ 85018",,,,,,,,True,"Vegetarian,Vegan,Restaurants",Phoenix,108,Loving Hut,,-112.0113575,33.4949196,AZ,3.5
USyDC-cZCexcyNGrc8uiag,"Fashion Show Mall
3200 Las Vegas Blvd, Ste1850
The Strip
Las Vegas, NV 89109",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,10:00 - 19:00,True,"Food,Coffee & Tea,American (New),Vegan,Restaurants",Las Vegas,147,Red Velvet Café,The Strip,-115.171931874989,36.1274875339086,NV,3.5
aE0Wo8zNiFcxvlsNRgR0dw,"1101 Williamson St
Williamson - Marquette
Madison, WI 53703",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,08:00 - 23:00,08:00 - 23:00,True,"Food,Coffee & Tea,Vegan,Restaurants",Madison,50,Mother Fool's Coffee House,Williamson - Marquette,-89.365742,43.081941,WI,3.5
SAEr_2rJLNFr3aPv0DlSWg,"111 W Monroe St
Ste 130
Phoenix, AZ 85003",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 22:00,11:00 - 21:00,11:00 - 21:00,True,"Gluten-Free,Pizza,Vegan,Restaurants",Phoenix,77,zpizza,,-112.075677,33.450047,AZ,3.5
rgSSCx0tb9AQyCkAvMSIoQ,"543 State St
Capitol
Madison, WI 53703",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,11:00 - 21:00,False,"Restaurants,Ethiopian,Vegan,African",Madison,78,Buraka Restaurant,Capitol,-89.3952074,43.0748606,WI,3.5
jfiWnT1G0Pzq1PtavVjZaQ,"15 E 6th St
Tempe, AZ 85281",11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,09:00 - 02:00,09:00 - 02:00,True,"American (Traditional),Vegan,Restaurants",Tempe,80,CASA,,-111.9394223,33.4243368,AZ,3.0
Z0kiz-1UHQyA6UR0eMzG7w,"3 Bristo Place
Old Town
Edinburgh EH1 1EY",10:00 - 00:00,10:00 - 00:00,10:00 - 00:00,10:00 - 00:00,10:00 - 00:00,10:00 - 00:00,10:00 - 00:00,False,"Food,Coffee & Tea,Vegetarian,Vegan,Restaurants",Edinburgh,18,Forest Cafe,Old Town,-3.1901168,55.9463115,EDH,3.0
50pNYZufM710qC9OYTro6g,"6166 N Scottsdale Rd
Ste 210
Scottsdale, AZ 85253",09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:30,09:00 - 20:30,09:00 - 18:00,False,"Vegetarian,Breakfast & Brunch,Vegan,Restaurants",Scottsdale,17,Fontana Di Amore,,-111.9270736,33.5278636,AZ,2.5
O210DMndcpDAkLDBmAtv-A,"1250 E Apache Blvd
Tempe, AZ 85281",,,,,,,,False,"Bars,Vegan,Nightlife,Restaurants,Hookah Bars,Pizza",Tempe,33,Eddie's Pizza And Lounge,,-111.9184724,33.4150348,AZ,2.5
