business_id,full_address,mon_hours,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,open,categories,city,review_count,name,neighborhoods,longitude,latitude,state,stars
Our6bzte5W1wlIeOu9luug,"5030 E Warner Rd
Ste 2
Ahwatukee, AZ 85044",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 23:00,12:00 - 23:00,,True,"Gastropubs,Wine Bars,Bars,Nightlife,Restaurants",Ahwatukee,98,My Wine Cellar,,-111.97779083252,33.3338737487793,AZ,4.0
Lk-FP6yxYRTcU52SaTx2EA,"4747 E Elliot Rd
Ste 3
Phoenix, AZ 85044",10:00 - 02:00,10:00 - 01:00,10:00 - 01:00,10:00 - 02:00,10:00 - 02:00,10:00 - 02:00,10:00 - 02:00,True,"Bars,American (Traditional),Dive Bars,Nightlife,Karaoke,Restaurants",Phoenix,17,Cactus Jack's Bar & Grill,,-111.9820214,33.3480616,AZ,3.5
nBfusVbqwul0BU0Rcrlelw,"4921 E Ray Rd
Phoenix, AZ 85044",,,,,,,,True,"Sushi Bars,Japanese,Restaurants",Phoenix,150,RA Sushi Bar Restaurant,,-111.9780071,33.3197625,AZ,3.5
6i1XD3mWfxUxkOf7pO1WXA,"4804 E Chandler Blvd
Phoenix, AZ 85048",,,,,,,,False,"Chicken Wings,Bars,Restaurants,Sports Bars,Nightlife",Phoenix,6,Hooters,,-111.9798699,33.3055166,AZ,2.5
wzKMb1WAJbBVO819P4nDUg,"21001 N Tatum Boulevard
Suite 1630
Phoenix, AZ 85050",,,,,,,,False,"Thai,Sushi Bars,Restaurants",Phoenix,17,Malee's Thai Bistro,,-111.9746066,33.678615,AZ,3.5
e0vubCKi8KD8zC2C6FdbuQ,"21001 N Tatum Blvd
Ste 36-1160
Phoenix, AZ 85050",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 22:30,11:00 - 22:30,11:00 - 21:30,True,"Bars,American (Traditional),Burgers,Nightlife,Sports Bars,Restaurants",Phoenix,42,Islands Restaurant,,-111.9746066,33.678615,AZ,3.5
g4y3_YqR4jmfCP9K0TzxrQ,"3130 E Union Hills Dr
Phoenix, AZ 85050",,,,,,,,True,"Bars,American (Traditional),Pubs,Nightlife,Karaoke,Restaurants",Phoenix,12,Marcel's,,-112.015507221222,33.6554950558548,AZ,3.5
QzXFdjIbFRGhzL83goPPLA,"7000 E. Mayo Blvd.
Suite 27
Phoenix, AZ 85054",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,11:00 - 22:00,False,"Bars,Asian Fusion,American (New),Nightlife,Restaurants",Phoenix,96,Elephant Bar Restaurant,,-111.9299197,33.6554989,AZ,3.5
G7-NoraGlmzwO0sgs4fbmQ,"1837 W Guadalupe Rd
Mesa, AZ 85202",,,,,,,,True,"Bars,Restaurants,American (Traditional),Sports Bars,Nightlife",Mesa,34,Native New Yorker,,-111.8734241,33.3640843,AZ,3.0
Cp5_NSJFNgylD5SUdmT8nQ,"2610 W Baseline Rd
Mesa, AZ 85202",06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,10:00 - 14:00,False,"Bars,Music Venues,Arts & Entertainment,Dive Bars,Nightlife,Pizza,Restaurants",Mesa,58,Hollywood Alley,,-111.8912399,33.3786447,AZ,4.0
42xKe5YcCIKmGiqW0i4aGw,"1919 S Gilbert Rd
Mesa, AZ 85204",11:00 - 14:00,11:00 - 14:00,17:00 - 22:00,17:00 - 22:00,11:00 - 14:00,17:00 - 23:00,13:00 - 21:30,True,"Sushi Bars,Japanese,Restaurants",Mesa,40,Ah-So Japanese Restaurant,,-111.787866,33.380086,AZ,3.5
pas-y6Ki4gcxKfq2UhJGeQ,"2730 E Baseline Rd
Mesa, AZ 85204",,,,,,,,False,"Bars,Restaurants,American (Traditional),Sports Bars,Nightlife",Mesa,4,Famous Sam's Restaurant & Sports Bar,,-111.772697,33.379574,AZ,2.5
6syMU43FKGkcbX2957Ga8A,"1017 S Gilbert Rd
Mesa, AZ 85204",,,,,,,,True,"Sushi Bars,Japanese,Restaurants",Mesa,62,Sekai Sushi,,-111.7878958,33.396508,AZ,4.0
zARGEdB0JyPCPR0f3FKGxQ,"1637 S Stapley Dr
Mesa, AZ 85204",,,,,,,,True,"Bars,American (Traditional),Nightlife,Restaurants",Mesa,20,Chili's Grill & Bar,,-111.804933,33.383844,AZ,3.0
cPIi_5tWZw04DmtyUBcFlg,"6730 E Superstition Springs Blvd
Mesa, AZ 85206",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,11:00 - 22:00,False,"Bars,Restaurants,Fast Food,Sports Bars,Nightlife",Mesa,12,Hooters,,-111.686036,33.385489,AZ,2.5
6uz6H-RNxbsVsvC4CRCo_A,"425 S Power Rd
Mesa, AZ 85206",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,True,"Bars,American (New),Nightlife,Lounges,Restaurants",Mesa,7,Annabelle's Dining & Lounge,,-111.6842427,33.4051581,AZ,3.5
rHFWPJML2WlGbad0Tqevxw,"2015 S Alma School Rd
Mesa, AZ 85210",17:00 - 22:00,11:30 - 14:30,17:00 - 22:00,17:00 - 22:00,17:00 - 22:30,17:00 - 22:30,17:00 - 21:30,False,"Steakhouses,Sushi Bars,Japanese,Restaurants",Mesa,37,Ichi Ban Japanese,,-111.8591926,33.3783572,AZ,3.0
g8ewG8o0ubTUTAUDj7UZLQ,"2815 S Alma School Rd
Ste 101
Mesa, AZ 85210",,,,,,,,True,"Pubs,Bars,American (New),Nightlife,Restaurants",Mesa,11,Pub'n Grub,,-111.858146,33.363675,AZ,4.0
44Up9Gbs-IKMnt7ULDWu8A,"944 W Apache Trl
Apache Junction, AZ 85220",,,,,,,,True,"Bars,Restaurants,Nightlife,Lounges,Italian",Apache Junction,10,Cobb's Restaurant & Lounge,,-111.557015,33.415764,AZ,2.0
SCMYAkofvwKmI6ChdZFxIg,"1654 N Pinal Ave
Casa Grande, AZ 85222",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 00:00,11:00 - 00:00,10:30 - 22:00,True,"Nightlife,Bars,Pizza,Sports Bars,Restaurants",Casa Grande,11,Dell's Pizza,,-111.756971,32.8960549,AZ,3.5
a9Wk44qJLWoJQT-_H8MB-w,"1960 W Ray Rd
Ste 4
Chandler, AZ 85224",10:00 - 21:00,10:00 - 21:00,10:00 - 23:00,10:00 - 23:00,10:00 - 00:00,10:00 - 00:00,15:00 - 21:00,True,"Wine Bars,Bars,Pizza,Nightlife,Restaurants",Chandler,99,Pesto's Pizza & Wine Bar,,-111.875811,33.321726,AZ,4.0
5vgmIwBB48fwo_WC8vGiXA,"2330 N Alma School Rd
Ste 130
Chandler, AZ 85224",,,,,,,,True,"Sushi Bars,Japanese,Restaurants",Chandler,80,Ninja Japanese Restaurant,,-111.8600695,33.3398479,AZ,3.0
un3KC2gyMrSG6yqjVRctXg,"2051 W Warner Rd
Ste 14
Chandler, AZ 85224",17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,17:00 - 21:30,11:30 - 14:00,17:00 - 22:00,17:00 - 21:30,True,"Sushi Bars,Japanese,Restaurants",Chandler,200,Shimogamo,,-111.877431,33.3350308,AZ,4.0
LySAATrzrru3ajc5sEBFOA,"4929 W Chandler Blvd
Chandler, AZ 85226",,,,,,,,False,"Bars,Restaurants,American (Traditional),Sports Bars,Nightlife",Chandler,4,All Starz Sports Bar & Grill,,-111.927065,33.304861,AZ,3.0
-vHWAsiX0iHWJw-pkqv32Q,"3111 W Chandler Blvd
Chandler Fashion Center
Chandler, AZ 85226",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 23:00,11:00 - 23:00,11:00 - 21:00,True,"American (New),Sushi Bars,Restaurants",Chandler,134,Kona Grill,,-111.897967,33.3022462,AZ,3.5
IoHpWh3_DNnjHyx6uX1lEA,"3450 W Chandler Blvd
Chandler, AZ 85226",,,,,,,,False,"Sushi Bars,Japanese,Restaurants",Chandler,10,Honmachi Grill,,-111.9016698,33.3057002,AZ,4.0
xMK01ZbVUYLLoyqoeWAIVw,"3065 W Chandler Blvd
Chandler, AZ 85226",,,,,,,,True,"Seafood,Bars,Steakhouses,Nightlife,Restaurants",Chandler,132,The Keg Steakhouse + Bar,,-111.8973083,33.3056888,AZ,4.0
0ONypOKIhttBz9IJzBE8jg,"905 N 54th St
Chandler, AZ 85226",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:30,17:00 - 22:30,17:00 - 21:00,True,"Wine Bars,Bars,Steakhouses,Nightlife,Restaurants",Chandler,118,Fleming's Prime Steakhouse & Wine Bar,,-111.9682552,33.3184674,AZ,4.0
WixkMVXXFCx-lYsr6JoF6Q,"7131 W Ray Rd.
Bldg. 1 Suite 3
Chandler, AZ 85226",10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 22:00,10:30 - 22:00,10:30 - 21:30,True,"Chinese,Salad,Sushi Bars,Japanese,Asian Fusion,Fast Food,Restaurants",Chandler,59,Pei Wei Asian Diner,,-111.921403,33.3102056023321,AZ,3.5
7-4FxYXhNUS2lhpUb_q5-w,"5965 W Ray Rd
Ste 20
Chandler, AZ 85226",10:30 - 00:00,10:30 - 00:00,10:30 - 00:00,10:30 - 00:00,10:30 - 01:00,10:30 - 01:00,10:30 - 00:00,True,"Chicken Wings,Burgers,Bars,Nightlife,Restaurants",Chandler,104,Teakwoods Tavern & Grill,,-111.9447195,33.3197572,AZ,3.5
xuEsUDFIWIEnBXvj1EBXlw,"3861 E Baseline Rd
Ste K139
Gilbert, AZ 85234",11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,11:00 - 02:00,True,"Bars,Food,Beer, Wine & Spirits,Nightlife,American (New),Sports Bars,Restaurants",Gilbert,28,Crabby Don's Bar & Grill,,-111.748897,33.378352,AZ,3.0
